return_id,order_id,customer_id,return_reason,return_request_date,return_status,return_pickup_status,is_suspicious_return
8019733,9134172,111253,Color mismatch,02-04-2022 00:28,Rejected,Picked,0
8019734,9048797,141729,Color mismatch,06-03-2025 00:37,pending,Not Picked,0
8019735,9005807,121388,Color mismatch,13-11-2024 13:57,Pending,Not Picked,0
8019736,9087590,105726,Packaging damaged,18-01-2025 18:27,Approved,Not Picked,0
8019737,9248791,141327,Better price elsewhere,20-09-2024 18:02,Approved,Picked,0
8019738,9193486,103415,Better price elsewhere,28-02-2024 05:14,Approved,Picked,0
8019739,9179850,112014,Changed mind,05-03-2025 03:36,Pending,Not Picked,0
8019740,9103332,112309,Wrong item delivered,26-02-2024 19:59,Approved,Picked,0
8019741,9069548,146330,Missing parts,16-02-2025 00:54,Approved,Not Picked,0
8019742,9207799,136629,Wrong item delivered,09-02-2022 12:00,Approved,Not Picked,0
8019743,9091365,122072,Defective product,30-09-2024 19:34,Approved,Picked,0
8019744,9074715,144897,Damaged product,21-02-2024 11:29,Approved,Picked,0
8019745,9129979,117811,Product not working,18-01-2025 07:24,Approved,Not Picked,0
8019746,9136942,137106,Wrong item delivered,26-07-2024 07:01,Pending,Picked,0
8019747,9184062,144972,Damaged product,20-08-2022 16:58,Rejected,Picked,0
8019748,9008224,104353,Product not working,29-04-2023 12:00,Rejected,Not Picked,0
8019749,9035274,146958,Color mismatch,16-11-2023 22:11,Approved,Picked,0
8019750,9148780,147390,Color mismatch,27-12-2022 11:00,REJECTED,Picked,0
8019751,9153805,149112,Product not working,04-10-2022 15:08,Rejected,Picked,0
8019752,9106844,131600,Defective product,28-09-2023 22:32,Approved,Picked,0
8019753,9157227,104691,Product not working,12-04-2022 09:36,Approved,,0
8005147,9102535,141983,Wrong item delivered,28-10-2023 01:08,Approved,Not Picked,1
8019755,9198184,121480,Wrong item delivered,28-06-2024 10:04,Approved,Not Picked,0
8019756,9239448,111334,Size issue,25-09-2023 15:57,Pending,Picked,1
8019757,9018818,139788,Packaging damaged,12-03-2024 14:19,Rejected,Not Picked,0
8019758,9063003,136377,Duplicate order,10-07-2023 00:27,Approved,Picked,0
8019759,9212334,108786,Duplicate order,29-03-2023 08:31,Approved,Failed,0
8019760,9035318,100331,Product not working,11-11-2022 07:27,Approved,Failed,0
8019761,9174126,104706,,05-10-2024 08:00,Approved,Failed,0
8019762,9108480,145021,Not as described,11-03-2025 22:33,Pending,Failed,0
8019763,9107756,116877,Not as described,27-08-2023 19:56,Approved,Picked,0
8019764,9094005,134811,Defective product,03-05-2023 19:52,Approved,Picked,0
8019765,9041965,143799,Product not working,30-12-2024 10:36,Rejected,Picked,0
8019766,9226209,120886,Wrong item delivered,01-09-2023 13:25,Approved,Picked,0
8019767,9061851,104079,Better price elsewhere,20-08-2024 08:16,Approved,Failed,0
8019768,9072847,136870,Duplicate order,16-03-2022 00:00,Approved,Picked,0
8019769,9141381,110733,Color mismatch,14-03-2025 07:47,Pending,Picked,0
8019770,9176634,147584,Defective product,15-02-2022 02:31,Approved,Picked,0
8019771,9121375,102780,Not as described,19-02-2025 17:05,Approved,Failed,0
8019772,9036537,112819,Changed mind,03-06-2023 16:19,Rejected,Failed,0
8019773,9022232,136870,Damaged product,28-09-2024 11:26,Approved,Picked,0
8019774,9233733,103425,Product not working,21-10-2022 14:32,Approved,Not Picked,0
8019775,9217429,147041,Not as described,15-12-2024 06:28,Rejected,Picked,0
8019776,9201574,146652,Color mismatch,07-11-2023 02:13,Approved,Not Picked,0
8019777,9202634,139608,Product not working,03-03-2023 17:31,Approved,Picked,0
8019778,9063396,102591,Size issue,02-05-2023 04:36,Approved,Picked,0
8019779,9050777,119914,Better price elsewhere,16-10-2022 21:27,Approved,Picked,0
8019780,9094405,115133,Duplicate order,28-11-2024 19:31,Approved,Picked,0
8019781,9076463,123255,Better price elsewhere,22-11-2023 22:41,Rejected,,0
8019782,9225642,104406,,02-06-2024 21:25,Rejected,,1
8019783,9014747,130180,Color mismatch,21-11-2023 19:46,Pending,Picked,0
8019784,9127205,126499,Packaging damaged,14-02-2025 14:45,pending,Not Picked,0
8019785,9023955,130839,Better price elsewhere,20-05-2024 08:41,Approved,Picked,0
8019786,9093533,135819,Missing parts,11-07-2024 12:10,pending,Picked,1
8019787,9030335,117126,Duplicate order,14-10-2024 08:34,Approved,Picked,0
8019788,9086388,121618,Missing parts,12-05-2023 03:43,Approved,Picked,0
8019789,9149371,147487,Better price elsewhere,22-01-2023 21:51,Pending,Picked,0
8019790,9080853,139872,Packaging damaged,11-12-2022 05:45,Approved,Picked,0
8019791,9008309,148531,Color mismatch,06-01-2025 22:25,pending,Picked,0
8019792,9048459,120231,Size issue,16-01-2022 01:27,Pending,Picked,0
8019793,9028097,102979,Size issue,04-09-2024 14:12,Approved,Failed,0
8019794,9247784,135039,Size issue,16-09-2022 00:00,Approved,Picked,0
8019795,9212296,109076,,21-06-2023 02:42,Approved,Not Picked,0
8019796,9005107,115809,Wrong item delivered,14-04-2025 06:22,Approved,Picked,0
8019797,9138046,104528,Better price elsewhere,17-01-2023 08:24,Approved,Picked,0
8019798,9001536,101759,Size issue,24-07-2022 18:38,Pending,Picked,0
8019799,9072530,146174,Size issue,24-04-2023 06:40,Approved,Picked,0
8019800,9042976,128975,Better price elsewhere,19-04-2024 13:01,Approved,Not Picked,0
8019801,9070984,128481,Quality issue,24-11-2024 12:29,Approved,Picked,0
8019802,9214630,133103,Duplicate order,09-01-2024 05:34,Approved,Picked,0
8019803,9008600,111900,Size issue,09-01-2023 00:00,Pending,,0
8019804,9213968,121197,Better price elsewhere,01-02-2025 10:40,Pending,Picked,0
8019805,9228676,104451,Damaged product,10-07-2022 20:01,Approved,,0
8019806,9028041,107878,Not as described,17-08-2023 17:52,Rejected,Failed,0
8019807,9073116,143857,Size issue,23-04-2022 14:40,Rejected,Picked,0
8019808,9017483,109442,Better price elsewhere,02-11-2022 12:51,Rejected,Not Picked,0
8019809,9128422,145429,Packaging damaged,26-04-2024 15:56,Approved,Picked,0
8019810,9211402,126914,Color mismatch,19-10-2023 20:08,Pending,Failed,0
8019811,9208088,147019,Defective product,15-11-2023 01:06,Rejected,Picked,0
8019812,9024852,110280,Quality issue,31-03-2022 20:30,Approved,Failed,1
8019813,9026045,110380,Product not working,25-01-2023 19:27,Pending,Failed,0
8019814,9152046,146938,,29-08-2023 01:55,Approved,Picked,0
8019815,9089149,109897,Packaging damaged,04-05-2024 16:06,Approved,Picked,1
8019816,9054870,100249,Quality issue,02-04-2022 07:51,Rejected,,0
8019817,9150514,119065,Size issue,05-01-2025 18:11,Approved,Not Picked,0
8019818,9108888,144266,Changed mind,31-10-2024 00:03,Rejected,Picked,1
8019819,9230402,102246,Better price elsewhere,15-11-2024 08:23,Approved,Picked,0
8019820,9057284,120930,Better price elsewhere,03-02-2025 11:51,Pending,Picked,0
8013658,9095404,106374,Product not working,11-08-2024 02:57,Approved,Not Picked,0
8019822,9228405,141857,Damaged product,02-11-2024 17:25,Approved,Picked,0
8019823,9153112,123878,,19-06-2022 08:58,Pending,Picked,0
8019824,9084622,143438,Quality issue,23-02-2025 16:39,Rejected,Failed,0
8019825,9082789,118548,Changed mind,17-03-2023 02:47,Rejected,Picked,
8019826,9223891,147029,Quality issue,21-03-2023 12:52,Pending,Picked,0
8019827,9016673,140283,Not as described,14-03-2023 23:47,Pending,Picked,0
8019828,9160213,133571,Missing parts,06-01-2025 08:37,Approved,Picked,0
8019829,9212171,108827,Changed mind,22-09-2024 14:26,Approved,Not Picked,0
8019830,9037364,148231,Quality issue,15-09-2024 17:36,Rejected,Picked,0
8019831,9089376,144665,Defective product,13-03-2024 13:18,Approved,Picked,0
8019832,9149121,136085,Wrong item delivered,02-12-2022 06:45,Rejected,Picked,0
8019833,9027611,126539,Packaging damaged,11-04-2024 05:39,Rejected,Picked,0
8019834,9166655,140605,Better price elsewhere,19-12-2024 15:24,Approved,Picked,0
8019835,9074504,132162,Duplicate order,08-05-2023 18:28,Pending,Picked,0
8019836,9235012,105672,Quality issue,15-05-2023 05:22,Approved,Picked,0
8019837,9234000,145320,Duplicate order,28-10-2022 09:33,Approved,Picked,0
8019838,9112883,148957,Damaged product,10-02-2025 18:28,Approved,Not Picked,0
8019839,9123766,103417,Product not working,31-03-2023 08:20,Approved,Not Picked,0
8019840,9171361,114744,Not as described,22-10-2024 13:06,Approved,Picked,0
8019841,9227775,123265,Duplicate order,09-08-2024 22:35,Approved,Picked,0
8019842,9105466,109494,Duplicate order,17-03-2023 17:45,Approved,Picked,0
8019843,9236099,127625,Color mismatch,14-10-2024 09:33,Pending,Not Picked,1
8019844,9050054,111931,Damaged product,30-08-2023 03:06,Approved,Picked,0
8019845,9059413,,Wrong item delivered,29-05-2023 18:58,Approved,Picked,0
8019846,9154049,139595,Not as described,22-10-2024 15:06,Approved,Picked,0
8019847,9205662,101328,Defective product,04-01-2023 00:55,Pending,Picked,0
8019848,9123491,133111,Better price elsewhere,03-01-2024 20:21,Rejected,Not Picked,0
8019849,9007170,140936,Product not working,08-10-2022 02:37,Approved,Picked,1
8019850,9036984,100078,Better price elsewhere,03-04-2022 08:20,Rejected,Picked,1
8019851,9030382,125777,Packaging damaged,08-11-2022 06:40,Approved,Picked,0
8019852,9100246,133566,Better price elsewhere,04-11-2024 07:30,Rejected,Failed,0
8019853,9210668,114943,Better price elsewhere,27-04-2024 03:53,Rejected,Picked,0
8019854,9200724,142734,Color mismatch,20-01-2022 08:55,Pending,Not Picked,0
8019855,9176022,142644,Missing parts,02-09-2023 20:57,Rejected,Picked,1
8019856,9056352,119950,Duplicate order,11-10-2023 11:22,Approved,Picked,1
8019857,9059137,126744,Changed mind,08-07-2022 07:45,Approved,Not Picked,0
8019858,9239154,142153,Wrong item delivered,22-03-2022 00:21,Approved,Picked,0
8019859,9154156,149225,Size issue,09-10-2023 21:46,Approved,Picked,0
8019860,9165884,144897,Better price elsewhere,01-06-2024 17:17,Approved,Picked,0
8019861,9080895,115976,Damaged product,10-06-2023 21:07,Pending,Picked,0
8019862,9069248,108042,Not as described,08-09-2024 17:53,Pending,Failed,0
8019863,9188063,126894,Packaging damaged,11-10-2023 11:40,Approved,Picked,0
8019864,9084667,119746,Damaged product,12-01-2024 13:28,Approved,Not Picked,0
8019865,9040130,133937,Duplicate order,20-11-2024 12:43,Approved,Picked,0
8019866,9209043,139488,Changed mind,30-12-2023 10:26,Pending,Picked,0
8019867,9044181,106421,Defective product,11-12-2023 06:00,Pending,Picked,0
8019868,9088486,131057,Size issue,08-03-2023 09:29,Approved,Picked,0
8019869,9074515,103551,Packaging damaged,09-04-2024 12:23,pending,Picked,0
8019870,9109274,,Packaging damaged,14-03-2023 09:57,Rejected,Picked,0
8019871,9049532,114322,Defective product,18-11-2022 18:14,Approved,Picked,0
8019872,9163481,147403,,29-07-2024 17:47,Pending,Picked,0
8019873,9173622,135305,Size issue,18-07-2022 15:28,Approved,Not Picked,0
8019874,9220800,117421,Duplicate order,13-03-2022 07:59,Rejected,Picked,0
8019875,9193104,105387,Better price elsewhere,29-10-2022 01:16,Approved,Not Picked,0
8019876,9147974,108333,Size issue,24-09-2023 20:40,approved,Picked,0
8019877,9164280,134331,Color mismatch,05-12-2024 07:41,pending,Picked,0
8019878,9103628,131912,Duplicate order,28-10-2023 03:05,Rejected,Not Picked,0
8019879,9128921,142379,Better price elsewhere,23-07-2022 12:07,Rejected,Not Picked,0
8019880,9000818,102026,Damaged product,28-07-2023 20:46,Approved,Picked,0
8019881,9016807,141022,Size issue,23-01-2024 17:33,Pending,Not Picked,0
8019882,9004186,147329,Damaged product,21-01-2024 08:07,Approved,Picked,0
8019883,9033493,119430,Packaging damaged,02-03-2024 02:22,Pending,Picked,0
8019884,9173642,133603,Wrong item delivered,15-10-2024 08:18,Approved,Picked,0
8019885,9162509,125250,Quality issue,06-11-2024 13:54,Rejected,Picked,0
8019886,9084184,117906,Duplicate order,13-09-2022 16:11,Approved,Picked,0
8019887,9244462,121143,Quality issue,08-01-2025 10:48,Approved,Not Picked,0
8019888,9112296,141801,Defective product,21-01-2026 17:49,Approved,Picked,0
8019889,9239788,139344,Missing parts,30-08-2022 03:02,Rejected,Picked,0
8019890,9060678,112917,Missing parts,14-01-2023 09:08,Rejected,Failed,0
8019891,9199231,133935,Packaging damaged,27-08-2023 19:45,Approved,Not Picked,0
8019892,9233586,133642,Not as described,22-01-2026 05:16,Rejected,Picked,0
8019893,9081991,118738,Quality issue,14-04-2025 05:04,Approved,Not Picked,0
8019894,9041116,145768,Better price elsewhere,03-09-2024 04:47,Rejected,Picked,0
8019895,9026307,,Changed mind,10-04-2022 18:30,Rejected,Failed,0
8019896,9101286,109146,Color mismatch,27-03-2022 02:35,Approved,Picked,0
8019897,9139851,123578,Changed mind,07-01-2024 03:22,Rejected,Failed,0
8019898,9129986,101451,Defective product,01-11-2023 17:15,Pending,Failed,0
8019899,9138384,132999,Changed mind,13-10-2022 02:21,Approved,Picked,0
8019900,9023250,106822,Size issue,16-11-2024 15:50,Rejected,Failed,0
8019901,9180136,115452,Better price elsewhere,01-07-2023 01:49,Approved,Picked,0
8019902,9130962,110103,Packaging damaged,08-11-2022 13:24,Rejected,Picked,0
8019903,9160860,134319,Wrong item delivered,03-02-2022 04:30,Approved,Picked,0
8019904,9162331,148460,Changed mind,10-01-2025 08:45,Rejected,Picked,0
8019905,9150853,135218,Damaged product,28-03-2022 11:30,Approved,Picked,0
8002235,9093871,109156,Defective product,10-12-2024 19:46,Pending,Picked,0
8019907,9199606,137169,Better price elsewhere,14-07-2023 22:14,pending,Picked,0
8019908,9073616,114343,Defective product,11-01-2023 17:44,Rejected,Picked,0
8019909,9188093,136769,Color mismatch,29-12-2024 05:10,Rejected,Not Picked,0
8019910,9169833,120633,Changed mind,20-04-2023 05:00,Approved,Picked,0
8019911,9247892,104578,Color mismatch,29-12-2024 15:45,Pending,Picked,0
8019912,9089246,113352,Missing parts,05-03-2023 05:22,Rejected,Picked,0
8019913,9189448,122106,Color mismatch,09-07-2022 08:24,Pending,Not Picked,0
8019914,9204646,125139,Product not working,14-12-2024 19:14,Approved,Failed,
8019915,9167783,118704,Packaging damaged,24-11-2022 04:21,Approved,Picked,0
8019916,9123839,132375,Defective product,17-07-2024 17:28,Rejected,Picked,0
8019917,9042171,105903,Size issue,12-01-2025 10:19,REJECTED,Picked,
8019918,9003549,120938,Product not working,16-02-2023 00:17,Rejected,Not Picked,0
8019919,9008244,138700,Damaged product,29-04-2022 06:21,Approved,Picked,0
8019920,9050659,103958,Changed mind,15-11-2022 06:06,Rejected,Picked,0
8019921,9178169,128375,Changed mind,22-03-2025 12:03,Pending,Failed,0
8019922,9026388,135878,Changed mind,29-12-2022 17:16,Rejected,Picked,0
8019923,9094824,122623,Defective product,26-04-2026 03:13,Approved,Failed,0
8019924,9190273,147450,Quality issue,14-01-2023 03:57,Approved,Picked,0
8019925,9097818,129167,Product not working,04-01-2024 13:26,Pending,Picked,0
8019926,9038579,138939,Not as described,14-09-2024 09:26,Approved,Picked,0
8019927,9128211,112437,Quality issue,04-08-2024 08:50,Approved,Picked,0
8019928,9093151,100958,Packaging damaged,23-11-2022 23:00,Approved,Not Picked,0
8019929,9043175,114600,Color mismatch,14-05-2022 12:31,Rejected,Not Picked,0
8019930,9244601,116300,Changed mind,17-04-2024 14:16,Approved,Picked,0
8019931,9142288,119078,Changed mind,20-11-2022 02:03,Approved,Picked,0
8019932,9098884,108255,Product not working,14-09-2023 01:53,Approved,Picked,0
8019933,9232392,110777,Missing parts,02-10-2023 14:09,Approved,Picked,0
8019934,9196608,130922,Size issue,05-02-2024 13:39,pending,Picked,1
8019935,9237428,137974,Duplicate order,13-01-2025 02:17,Pending,Picked,
8019936,9064236,126277,Product not working,28-08-2022 19:40,Approved,Picked,0
8019937,9150936,123117,Wrong item delivered,20-07-2022 19:43,Approved,Not Picked,0
8019938,9143167,124835,Color mismatch,19-02-2024 15:52,Pending,Picked,0
8019939,9099853,123708,Defective product,29-02-2024 03:03,Approved,Picked,0
8019940,9228857,129779,Better price elsewhere,25-09-2023 23:29,Approved,Picked,0
8019941,9045195,106724,Color mismatch,09-05-2023 19:54,Rejected,,0
8019942,9203064,101107,Size issue,05-09-2023 04:03,Approved,Picked,0
8019943,9135608,148735,Quality issue,08-11-2024 10:25,Approved,Not Picked,0
8019944,9141464,112486,Color mismatch,20-01-2025 00:12,Rejected,Failed,0
8019945,9044437,142169,,14-12-2024 06:22,Approved,Not Picked,0
8019946,9053294,102951,Color mismatch,24-07-2024 06:09,Pending,Picked,0
8019947,9177964,135913,Better price elsewhere,14-02-2026 14:07,Pending,Not Picked,0
8019948,9112921,125857,Missing parts,22-08-2024 19:56,Approved,Not Picked,1
8019949,9071890,140861,Color mismatch,14-08-2023 01:39,Approved,Failed,1
8019950,9228424,140131,Changed mind,30-11-2023 20:24,Approved,Failed,0
8019951,9128198,109306,Product not working,06-12-2022 11:44,Rejected,Failed,0
8019952,9119963,115313,Better price elsewhere,29-12-2024 14:22,Rejected,Picked,0
8019953,9232802,,Defective product,05-09-2022 07:57,Rejected,Picked,0
8019954,9189132,,Size issue,10-10-2024 19:28,Pending,Picked,0
8019955,9086437,103835,Damaged product,22-08-2022 10:03,Pending,Failed,0
8019956,9147185,149996,Changed mind,24-12-2023 08:13,Rejected,Picked,0
8019957,9021430,109315,Defective product,11-10-2022 23:12,Pending,Not Picked,0
8019958,9135135,116753,Quality issue,30-11-2024 22:18,Rejected,Picked,0
8019959,9236892,123509,Damaged product,18-06-2022 18:04,Rejected,Picked,1
8019960,9234959,100951,Color mismatch,22-09-2023 18:58,Approved,Failed,0
8019961,9232078,125596,Wrong item delivered,21-08-2024 02:13,Approved,Picked,0
8019962,9023619,118329,Product not working,26-10-2022 20:40,Rejected,Picked,0
8019963,9182146,112016,Product not working,15-01-2024 00:35,Approved,Picked,0
8019964,9069488,118419,Duplicate order,30-12-2024 23:17,approved,Picked,0
8019965,9190668,122716,Not as described,19-02-2024 23:53,Approved,Not Picked,0
8019966,9101553,,Color mismatch,10-07-2023 07:59,Pending,Not Picked,0
8019967,9074499,109504,Wrong item delivered,04-04-2022 17:12,Approved,Picked,0
8019968,9223153,144797,Quality issue,27-12-2024 04:56,Rejected,Picked,0
8019969,9200852,143020,Wrong item delivered,22-07-2024 12:16,Pending,Picked,0
8019970,9229594,111872,Not as described,18-01-2022 07:54,Rejected,Not Picked,0
8019971,9154634,129825,Changed mind,17-05-2024 11:34,Pending,Picked,0
8019972,9063190,110171,Color mismatch,19-08-2024 08:16,Approved,Picked,0
8019973,9147144,137443,Duplicate order,01-04-2022 13:59,Rejected,Picked,0
8019974,9109795,114375,Changed mind,12-03-2024 21:31,Approved,Not Picked,0
8019975,9075161,105626,Damaged product,22-03-2024 09:24,Approved,,0
8019976,9225726,126745,Missing parts,11-07-2024 00:04,Pending,,0
8019977,132,131451,Changed mind,12-12-2023 18:16,Approved,Picked,0
8019978,9017925,124750,Not as described,24-10-2024 05:14,Approved,Picked,0
8019979,9174296,147284,Packaging damaged,17-03-2024 00:00,Pending,Picked,0
8019980,9217969,104096,Packaging damaged,26-03-2022 08:02,Rejected,Picked,0
8019981,9052556,146177,,29-07-2022 11:50,Rejected,Picked,0
8019982,9181013,113957,Damaged product,27-08-2024 20:20,Pending,Picked,0
8019983,9152358,122720,Product not working,10-07-2023 02:09,Approved,Picked,1
8019984,9176380,149824,Defective product,03-08-2022 11:45,Approved,Picked,0
8019985,9246704,136378,Better price elsewhere,25-09-2024 22:20,Approved,Not Picked,0
8019986,9091265,146687,,12-10-2023 07:04,Approved,Picked,0
8019987,9070897,108480,Quality issue,18-05-2024 22:42,Approved,Picked,0
8019988,9171353,118172,Changed mind,12-05-2022 11:29,Pending,Not Picked,0
8019989,9023695,103432,Missing parts,06-02-2024 10:42,Pending,Picked,0
8019990,9184577,145673,Size issue,30-01-2024 21:06,Pending,Picked,0
8019991,9064624,118440,Wrong item delivered,22-01-2024 09:22,Approved,Picked,0
8019992,9186641,,Defective product,26-11-2022 21:16,Rejected,Not Picked,0
8019993,9018428,128651,Packaging damaged,27-11-2023 10:26,approved,Picked,0
8019994,9149385,133747,Wrong item delivered,12-11-2023 00:53,Approved,Not Picked,1
8019995,9107784,117715,Quality issue,09-09-2024 09:16,Rejected,Picked,0
8019996,9114206,112817,Packaging damaged,03-10-2024 15:35,Rejected,Picked,0
8019997,9152263,101583,Product not working,09-08-2022 19:56,Approved,,0
8019998,9067707,118549,Color mismatch,26-07-2023 22:08,Pending,Picked,0
8019999,9131289,130157,Color mismatch,17-10-2022 05:28,Pending,Not Picked,0
8020000,9213803,,Size issue,06-08-2024 11:18,Rejected,Not Picked,
8020001,9209426,110508,Color mismatch,09-04-2024 01:05,Rejected,Picked,0
8020002,9063535,132416,Product not working,03-09-2024 19:50,Approved,Not Picked,0
8020003,9203925,109897,Defective product,07-11-2023 22:44,Rejected,Not Picked,1
8020004,9216292,123625,Wrong item delivered,26-07-2023 12:26,approved,Picked,0
8020005,9190170,109623,Better price elsewhere,05-05-2023 04:46,Rejected,Failed,0
8020006,9105954,110296,Color mismatch,10-11-2023 08:43,Rejected,Picked,1
8020007,9184966,,Better price elsewhere,12-10-2024 05:33,Rejected,,0
8020008,9196328,104682,Duplicate order,09-04-2022 19:00,Approved,Failed,0
8020009,9009955,126896,Not as described,03-07-2024 10:13,Pending,Not Picked,0
8020010,9203885,125903,Better price elsewhere,04-07-2024 03:06,Rejected,Not Picked,0
8020011,9081026,136273,Packaging damaged,24-01-2024 00:00,Rejected,Not Picked,0
8020012,9075585,114645,Color mismatch,25-12-2024 05:37,Approved,Picked,0
8020013,9219615,144074,Changed mind,28-05-2023 00:29,Rejected,Picked,0
8020014,9227977,101543,Damaged product,06-08-2024 18:04,Approved,,0
8020015,9031493,131217,Missing parts,14-08-2023 04:25,pending,,0
8020016,9144458,113211,Duplicate order,02-11-2022 14:58,Approved,Picked,0
8020017,9206251,122595,Missing parts,08-08-2023 15:56,Approved,Picked,0
8020018,9181956,148431,Changed mind,27-08-2023 08:18,Approved,Failed,0
8020019,9103378,148126,Quality issue,13-06-2023 14:35,Approved,Picked,0
8020020,9040535,122413,Duplicate order,06-04-2023 18:47,Approved,Picked,0
8020021,9160331,113088,Missing parts,27-11-2024 02:28,Rejected,Picked,0
8020022,9233158,123428,Duplicate order,10-10-2022 22:33,Approved,,0
8020023,9117774,100030,Packaging damaged,06-10-2024 10:26,Approved,Picked,0
8020024,9219080,111697,Duplicate order,30-05-2023 11:28,Approved,Not Picked,0
8020025,9106949,121234,Packaging damaged,09-03-2023 01:41,Approved,Picked,0
8020026,9173396,105037,Better price elsewhere,13-11-2024 00:19,Rejected,Picked,0
8020027,9209091,146233,Changed mind,05-11-2024 03:21,Approved,Picked,0
8020028,9181565,137371,Missing parts,27-05-2023 05:52,Approved,Picked,0
8020029,9029331,101321,Packaging damaged,16-05-2022 01:28,Approved,Picked,0
8020030,9205058,125285,Damaged product,01-02-2023 04:21,Rejected,Picked,0
8020031,9234828,133244,Defective product,24-11-2023 13:09,Approved,Picked,0
8020032,9036477,104076,Wrong item delivered,26-04-2023 06:28,Approved,Not Picked,0
8020033,9148402,129878,Packaging damaged,21-12-2024 05:24,Pending,Picked,0
8020034,9221222,,Duplicate order,29-10-2024 01:48,Approved,,0
8020035,9142728,145289,Defective product,11-11-2022 06:51,Pending,Failed,0
8020036,9056811,112054,Packaging damaged,24-03-2026 21:46,Approved,Failed,0
8020037,9159409,116768,Product not working,11-10-2023 06:45,Rejected,Picked,0
8020038,9109371,131395,Size issue,15-11-2024 18:17,Approved,Picked,0
8020039,9197213,114549,Duplicate order,01-12-2022 14:21,Rejected,Picked,0
8020040,9134866,109216,Packaging damaged,27-01-2022 01:46,Approved,Picked,0
8020041,9247311,111579,Better price elsewhere,11-01-2024 03:32,Approved,Not Picked,0
8020042,9209206,141374,Quality issue,14-02-2023 06:14,Approved,Not Picked,0
8020043,9033028,147138,Damaged product,24-08-2022 06:04,Approved,Picked,0
8020044,9152264,129966,Missing parts,03-01-2024 11:17,Approved,Picked,0
8020045,9073587,101662,Missing parts,05-09-2023 19:57,Approved,Picked,0
8020046,9052497,118084,Wrong item delivered,14-04-2025 01:47,Approved,Failed,0
8020047,9247596,138826,Duplicate order,12-09-2022 06:21,Rejected,Not Picked,0
8020048,9170149,144519,Damaged product,18-06-2022 14:21,Approved,Picked,0
8020049,9139114,132123,Defective product,09-08-2024 13:28,Approved,Failed,0
8020050,9138414,,Wrong item delivered,19-01-2024 02:37,Approved,Not Picked,0
8020051,9248488,125814,Missing parts,05-02-2025 06:23,Pending,Failed,0
8020052,9012051,145582,Better price elsewhere,13-12-2024 22:45,Approved,Failed,0
8020053,9040993,,Changed mind,08-11-2023 11:21,Approved,Failed,0
8020054,9201920,104177,Not as described,11-05-2024 20:04,Approved,Not Picked,0
8020055,9202108,,Wrong item delivered,11-09-2023 13:04,Rejected,Picked,0
8020056,9020028,110454,Changed mind,06-08-2024 06:12,Rejected,Picked,0
8020057,9062671,116724,Damaged product,15-04-2023 14:55,Rejected,Not Picked,0
8020058,9178255,107831,Product not working,08-06-2023 16:14,Approved,Picked,0
8020059,9072817,118129,Packaging damaged,17-04-2023 17:28,Approved,Failed,0
8020060,9046087,127310,Size issue,10-01-2025 15:50,Pending,Not Picked,0
8020061,9240701,131311,Wrong item delivered,30-10-2023 14:49,Rejected,Not Picked,0
8020062,9148664,101687,Better price elsewhere,10-03-2022 15:13,Approved,Failed,0
8020063,9238332,141010,Defective product,12-07-2022 12:43,Approved,Not Picked,0
8020064,9118017,126205,Wrong item delivered,28-01-2023 19:42,Approved,Failed,0
8020065,9016592,114194,Packaging damaged,19-08-2023 07:28,Rejected,Failed,0
8020066,9032444,118916,Not as described,09-05-2023 15:37,Approved,Picked,0
8020067,9091858,123422,Changed mind,04-09-2022 01:39,Pending,Picked,0
8020068,9044979,134316,Defective product,19-05-2024 12:54,Approved,Picked,0
8020069,9105285,,Changed mind,22-01-2025 15:08,Approved,Failed,0
8011368,9217542,146709,Duplicate order,22-11-2023 04:53,Approved,Not Picked,0
8020071,9228800,108325,Damaged product,14-05-2023 01:35,Rejected,Picked,0
8020072,9201128,108238,Product not working,08-07-2022 09:49,Approved,Picked,0
8020073,9092592,140154,Wrong item delivered,08-05-2024 21:43,Rejected,Failed,0
8020074,9118718,133522,Defective product,18-01-2022 13:33,Approved,Picked,0
8020075,9169348,108806,Defective product,08-03-2025 04:07,Approved,Not Picked,0
8020076,9045465,114409,Not as described,31-10-2024 06:05,Rejected,Not Picked,0
8020077,9163463,133948,Missing parts,18-09-2022 08:43,Rejected,Failed,0
8020078,9152005,102535,Changed mind,08-07-2022 18:49,Rejected,Picked,0
8020079,9207192,104929,Color mismatch,04-06-2023 12:28,Approved,Not Picked,0
8020080,9130004,,Better price elsewhere,16-07-2023 08:23,Approved,Picked,0
8020081,9043389,141226,Product not working,03-02-2025 03:47,Rejected,Failed,0
8020082,9132259,111118,Quality issue,08-10-2024 20:26,Approved,Picked,0
8020083,9056500,141375,Color mismatch,03-06-2023 12:53,Rejected,Failed,0
8020084,9181459,103014,Packaging damaged,26-10-2023 02:55,Rejected,Failed,0
8020085,9050472,120472,Damaged product,05-09-2024 10:51,Approved,Picked,0
8020086,9035515,108731,Packaging damaged,08-01-2023 11:10,Approved,Not Picked,0
8020087,9139762,,Missing parts,21-04-2022 04:43,Rejected,Not Picked,0
8020088,9199743,103854,Color mismatch,09-10-2023 08:30,Approved,Picked,0
8020089,9074446,132093,Changed mind,05-11-2024 10:50,Rejected,Not Picked,0
8020090,9015453,130549,Missing parts,09-11-2023 04:12,Approved,Picked,0
