return_id,order_id,customer_id,return_reason,return_request_date,return_status,return_pickup_status,is_suspicious_return
8022189,9020943,140031.0,better price elsewhere,2023-12-19 23:02:00,Approved,Picked,0
8022190,9171101,136252.0,quality issue,2022-04-24 00:05:00,Approved,Picked,0
8022191,9165202,136819.0,wrong item delivered,2024-10-30 21:48:00,Approved,Picked,0
8022192,9224259,136925.0,defective product,2022-10-26 17:06:00,Approved,Failed,0
8022193,9000741,104406.0,product not working,2024-07-08 06:26:00,Approved,Not Picked,0
8022194,9214970,140872.0,wrong item delivered,2024-08-23 21:52:00,Approved,Failed,0
8022195,9035990,136644.0,packaging damaged,2022-07-24 14:27:00,Approved,Picked,0
8022196,9174207,129243.0,product not working,2024-07-14 10:45:00,Rejected,Picked,0
8022197,9018544,114167.0,better price elsewhere,2022-07-01 05:29:00,Approved,Not Picked,0
8022198,9228314,144416.0,better price elsewhere,2022-06-18 10:31:00,Pending,Failed,0
8022199,9051586,138768.0,better price elsewhere,2023-11-14 07:00:00,Rejected,Picked,0
8022200,9207559,142181.0,color mismatch,2025-04-12 19:55:00,Pending,Failed,0
8022201,9185548,109862.0,quality issue,2023-10-26 22:05:00,Approved,Picked,0
8022202,9018805,149072.0,size issue,2024-10-15 02:29:00,Pending,Picked,0
8022203,9156384,142048.0,better price elsewhere,2022-02-06 21:47:00,Approved,Not Picked,0
8022204,9173923,130415.0,size issue,2023-06-19 02:39:00,Rejected,Picked,0
8022205,9130880,127141.0,size issue,2023-07-26 08:50:00,Approved,Picked,0
8022206,9015039,108472.0,missing parts,2022-06-05 11:15:00,Rejected,Picked,0
8022207,9146370,137750.0,damaged product,2024-12-08 19:54:00,Approved,Picked,0
8022208,9236372,113988.0,packaging damaged,2024-06-15 01:28:00,Pending,Picked,0
8022209,9073068,148759.0,changed mind,2022-06-14 08:40:00,Approved,Not Picked,0
8022210,9180674,112286.0,wrong item delivered,2022-03-06 22:55:00,Pending,Picked,0
8022211,9095905,111657.0,duplicate order,2022-02-06 11:42:00,Approved,Failed,0
8022212,9084181,143047.0,quality issue,2023-05-18 09:24:00,Pending,Picked,0
8022213,9229161,102670.0,wrong item delivered,2023-05-02 01:58:00,Approved,Failed,0
8022214,9205413,134448.0,product not working,2023-07-06 08:37:00,Approved,Picked,0
8022215,9121686,131057.0,defective product,2023-03-12 13:43:00,Approved,Not Picked,0
8022216,9100212,142284.0,not as described,2024-07-10 02:23:00,Approved,Picked,0
8022217,9089679,146528.0,not as described,2022-04-28 11:53:00,Approved,Picked,0
8022218,9075622,127364.0,size issue,2022-03-26 21:07:00,Approved,Picked,0
8022220,9246827,129187.0,color mismatch,2022-12-19 19:57:00,Approved,Picked,1
8022221,9163307,130645.0,defective product,2022-06-04 08:28:00,Pending,Picked,0
8022223,9090939,135804.0,product not working,2022-01-10 00:00:00,Rejected,Not Picked,0
8022224,9177640,103141.0,product not working,2023-02-10 13:30:00,Approved,Picked,0
8022225,9087115,107137.0,missing parts,2023-11-03 17:50:00,Approved,Picked,0
8022226,9132646,127901.0,better price elsewhere,2024-02-08 04:04:00,Approved,Picked,0
8022227,9222256,143744.0,changed mind,2024-07-25 05:26:00,Approved,Picked,1
8022228,9185816,135612.0,changed mind,2022-06-04 07:03:00,Approved,Failed,0
8022229,9047900,130177.0,better price elsewhere,2023-10-10 06:07:00,Pending,Picked,0
8022230,9124391,140946.0,color mismatch,2023-05-20 06:51:00,Approved,Picked,0
8022231,9234203,143870.0,not as described,2024-07-26 02:48:00,Rejected,Picked,0
8022232,9174577,118947.0,not as described,2024-03-30 15:24:00,Rejected,Picked,0
8022233,9150958,101884.0,defective product,2025-03-25 09:53:00,Approved,Picked,0
8022234,9115452,125698.0,defective product,2024-07-11 03:22:00,Approved,Failed,0
8022236,9159719,125388.0,missing parts,2024-10-27 11:41:00,Approved,Picked,0
8022237,9047211,144254.0,not as described,2023-06-15 12:25:00,Approved,Picked,0
8022238,9069308,117678.0,packaging damaged,2022-09-08 22:56:00,Approved,Failed,0
8022239,9096820,130922.0,color mismatch,2022-03-07 00:02:00,Approved,Not Picked,0
8022240,9014021,131554.0,product not working,2025-01-20 11:56:00,Pending,Picked,0
8022241,9080947,117309.0,not as described,2023-06-08 23:30:00,Approved,Failed,0
8022242,9114560,109262.0,product not working,2022-09-09 04:56:00,Approved,Picked,0
8022243,9052759,101126.0,size issue,2022-06-05 13:04:00,Approved,Picked,0
8022244,9102284,131639.0,size issue,2025-03-31 23:00:00,Pending,Picked,1
8022245,9237468,128900.0,changed mind,2023-01-01 00:58:00,Rejected,Picked,0
8022246,9194738,143775.0,missing parts,2024-05-15 00:36:00,Approved,Not Picked,0
8022247,9130935,132238.0,packaging damaged,2023-10-03 05:59:00,Approved,Failed,0
8022248,9010453,116357.0,duplicate order,2024-08-24 18:50:00,Approved,Not Picked,0
8022249,9042414,117327.0,duplicate order,2024-07-24 16:41:00,Approved,Picked,0
8022250,9214794,116984.0,better price elsewhere,2023-10-06 04:38:00,Approved,Picked,0
8022251,9016818,139334.0,missing parts,2022-11-19 12:41:00,Approved,Not Picked,0
8022252,9052539,141021.0,packaging damaged,2023-04-09 09:38:00,Approved,Failed,0
8022253,9038896,102826.0,packaging damaged,2022-07-01 13:41:00,Approved,Picked,0
8022254,9012187,140449.0,defective product,2024-09-20 02:33:00,Rejected,Not Picked,0
8022255,9005113,115583.0,changed mind,2022-05-04 04:43:00,Approved,Picked,0
8022256,9240581,108731.0,size issue,2024-02-26 09:07:00,Pending,Picked,0
8022257,9085820,117697.0,color mismatch,2025-01-11 08:15:00,Approved,Picked,0
8022258,9001102,108109.0,changed mind,2023-06-08 12:24:00,Approved,Picked,0
8022259,9147869,126638.0,damaged product,2024-03-30 20:44:00,Approved,Failed,0
8022260,9003293,123322.0,damaged product,2025-01-20 06:04:00,Approved,Picked,0
8022261,9135084,104484.0,damaged product,2022-03-19 12:54:00,Approved,Picked,0
8022262,9016302,109542.0,better price elsewhere,2022-08-17 11:16:00,Approved,Picked,0
8022263,9044946,133282.0,packaging damaged,2024-08-09 22:05:00,Approved,Picked,0
8022264,9208370,120418.0,not as described,2022-09-06 12:20:00,Approved,Not Picked,0
8022265,9220354,104386.0,size issue,2023-08-19 05:57:00,Approved,Picked,0
8022266,9140621,137634.0,color mismatch,2025-02-27 06:19:00,Rejected,Picked,0
8022267,9217989,129970.0,damaged product,2022-03-26 05:52:00,Approved,Failed,0
8022268,9170845,146934.0,wrong item delivered,2024-02-17 21:10:00,Rejected,Picked,0
8022269,9115191,130058.0,duplicate order,2023-06-08 18:09:00,Approved,Picked,0
8022270,9044880,148597.0,size issue,2023-03-01 03:03:00,Approved,Picked,0
8022271,9143725,116227.0,changed mind,2024-09-01 15:13:00,Pending,Picked,0
8022272,9143397,147285.0,wrong item delivered,2023-09-02 16:25:00,Approved,Picked,0
8022273,9243352,138356.0,changed mind,2023-02-03 01:18:00,Approved,Picked,0
8022274,9152248,131723.0,color mismatch,2024-09-22 02:44:00,Approved,Not Picked,0
8022275,9077243,101543.0,color mismatch,2022-06-11 05:25:00,Pending,Picked,0
8022276,9106873,111443.0,changed mind,2023-09-16 17:22:00,Approved,Picked,0
8022277,9057610,145339.0,damaged product,2022-11-15 16:08:00,Approved,Not Picked,0
8022278,9103620,149647.0,product not working,2023-02-24 22:15:00,Pending,Picked,0
8022279,9178756,129365.0,missing parts,2023-06-25 03:21:00,Rejected,Failed,0
8022280,9138830,131311.0,not as described,2024-03-03 19:55:00,Approved,Picked,1
8022281,9048162,130675.0,wrong item delivered,2025-01-21 13:31:00,Rejected,Picked,0
8022282,9008882,112808.0,defective product,2025-01-11 00:24:00,Approved,Picked,0
8022283,9178129,127378.0,damaged product,2025-02-02 05:54:00,Approved,Picked,0
8022284,9164901,125388.0,product not working,2022-07-06 02:39:00,Approved,Picked,0
8022285,9232871,147434.0,wrong item delivered,2024-11-04 09:25:00,Rejected,Picked,0
8022286,9034476,108346.0,changed mind,2022-07-05 17:15:00,Rejected,Failed,0
8022287,9130341,102117.0,better price elsewhere,2022-12-20 22:18:00,Pending,Failed,0
8022288,9067741,140080.0,missing parts,2024-04-12 04:56:00,Approved,Picked,0
8022289,9119284,114557.0,defective product,2024-11-06 21:00:00,Rejected,Failed,0
8022290,9233393,141774.0,wrong item delivered,2025-01-26 20:28:00,Rejected,Not Picked,0
8022291,9053131,118128.0,duplicate order,2023-04-06 23:20:00,Pending,Picked,0
8022292,9173303,118052.0,missing parts,2024-02-23 02:14:00,Approved,Picked,0
8022293,9202116,141670.0,quality issue,2023-06-28 09:41:00,Approved,Picked,0
8022294,9137269,105265.0,packaging damaged,2023-09-13 07:15:00,Approved,Picked,0
8022295,9061458,147667.0,damaged product,2023-11-03 18:31:00,Approved,Picked,0
8022296,9006203,147454.0,duplicate order,2025-03-24 05:46:00,Approved,Picked,0
8022297,9020622,117212.0,wrong item delivered,2023-11-22 03:27:00,Rejected,Picked,0
8022298,9061247,129767.0,product not working,2022-04-08 14:01:00,Approved,Picked,0
8022299,9171303,108833.0,wrong item delivered,2023-09-12 21:26:00,Approved,Picked,0
8022300,9004143,109110.0,damaged product,2022-08-17 06:38:00,Rejected,Picked,0
8022302,9052448,115911.0,changed mind,2023-11-18 04:10:00,Approved,Picked,0
8022303,9035340,136129.0,quality issue,2024-01-12 08:59:00,Pending,Picked,0
8022304,9199987,147616.0,damaged product,2023-07-29 23:47:00,Pending,Picked,0
8022305,9041749,142752.0,size issue,2022-12-11 22:17:00,Approved,Picked,0
8022306,9243881,139193.0,better price elsewhere,2024-08-22 19:34:00,Approved,Picked,0
8022307,9081534,145533.0,missing parts,2022-03-15 06:57:00,Rejected,Picked,1
8022308,9027237,128791.0,duplicate order,2022-07-08 12:59:00,Approved,Picked,0
8022309,9105387,125009.0,product not working,2024-11-08 05:30:00,Approved,Picked,0
8022310,9226855,128231.0,missing parts,2022-07-03 02:15:00,Rejected,Not Picked,0
8022311,9120314,118308.0,better price elsewhere,2022-05-29 16:59:00,Approved,Failed,0
8022312,9069122,123533.0,wrong item delivered,2024-01-17 11:37:00,Pending,Failed,0
8022313,9159932,112888.0,duplicate order,2023-08-28 07:46:00,Pending,Picked,0
8022314,9123834,122805.0,size issue,2023-06-06 21:04:00,Rejected,Picked,0
8022315,9148332,104008.0,wrong item delivered,2022-11-10 04:32:00,Pending,Picked,0
8022316,9024216,109552.0,packaging damaged,2024-01-29 23:06:00,Approved,Picked,0
8022317,9050896,134193.0,wrong item delivered,2023-09-11 22:01:00,Approved,Picked,1
8022318,9101933,146544.0,product not working,2023-04-19 14:49:00,Rejected,Picked,0
8022319,9235031,124071.0,product not working,2023-06-29 23:37:00,Rejected,Picked,0
8022321,9115701,103552.0,missing parts,2022-02-10 11:00:00,Approved,Not Picked,0
8022322,9129494,113308.0,duplicate order,2023-06-09 05:48:00,Rejected,Picked,0
8022323,9050891,113614.0,color mismatch,2022-02-15 04:21:00,Pending,Not Picked,0
8022325,9187649,129899.0,duplicate order,2025-01-18 22:59:00,Approved,Not Picked,0
8022326,9090279,100101.0,wrong item delivered,2022-12-02 23:03:00,Approved,Picked,0
8022327,9030261,138506.0,product not working,2023-12-31 01:23:00,Approved,Picked,0
8022328,9049823,131066.0,packaging damaged,2024-06-02 21:18:00,Pending,Picked,0
8022329,9113631,138283.0,missing parts,2024-02-11 17:39:00,Rejected,Picked,0
8022330,9245802,118132.0,better price elsewhere,2023-10-31 13:47:00,Approved,Picked,0
8022331,9207073,146698.0,quality issue,2023-09-29 12:25:00,Approved,Not Picked,0
8022332,9184321,102283.0,defective product,2023-04-09 14:58:00,Rejected,Picked,0
8022333,9211703,124568.0,better price elsewhere,2024-06-26 07:58:00,Rejected,Not Picked,0
8022334,9238399,128218.0,product not working,2023-03-13 08:42:00,Rejected,Failed,0
8022335,9130122,111998.0,better price elsewhere,2024-11-23 13:59:00,Approved,Failed,0
8022336,9215104,116272.0,better price elsewhere,2024-07-31 22:30:00,Approved,Not Picked,0
8022337,9003606,112508.0,not as described,2023-09-30 09:15:00,Rejected,Picked,0
8022338,9069136,115107.0,missing parts,2023-08-01 16:33:00,Approved,Picked,0
8022339,9118329,140825.0,duplicate order,2022-11-03 08:56:00,Approved,Picked,0
8022340,9029987,143788.0,better price elsewhere,2025-03-24 03:26:00,Approved,Not Picked,0
8022341,9088951,127124.0,product not working,2025-01-13 14:52:00,Approved,Picked,0
8022342,9183165,131906.0,changed mind,2023-05-13 05:35:00,Rejected,Picked,0
8022343,9183631,132335.0,missing parts,2024-02-05 08:34:00,Approved,Picked,0
8022344,9175021,117200.0,damaged product,2024-10-12 22:11:00,Pending,Picked,0
8022345,9087853,136819.0,changed mind,2024-01-12 18:48:00,Approved,Failed,0
8022346,9124505,104958.0,packaging damaged,2022-04-21 03:19:00,Rejected,Picked,0
8022347,9209556,113196.0,missing parts,2024-10-12 07:28:00,Rejected,Failed,0
8022348,9045437,121333.0,damaged product,2022-07-23 20:32:00,Approved,Picked,0
8022349,9246318,100224.0,duplicate order,2023-07-09 20:03:00,Approved,Not Picked,1
8022350,9012956,107163.0,color mismatch,2025-01-11 04:32:00,Approved,Picked,0
8022351,9054070,141918.0,damaged product,2025-04-05 10:51:00,Approved,Picked,0
8022352,9047412,145096.0,defective product,2024-09-09 17:42:00,Pending,Picked,0
8022353,9183320,106662.0,not as described,2022-02-05 11:02:00,Approved,Picked,0
8022354,9098161,116716.0,quality issue,2024-11-11 04:28:00,Approved,Picked,0
8022355,9126136,139604.0,quality issue,2023-11-11 11:38:00,Approved,Picked,0
8022356,9183165,130350.0,defective product,2023-05-01 00:14:00,Approved,Picked,0
8022357,9019432,109164.0,defective product,2023-11-14 21:27:00,Pending,Not Picked,0
8022358,9079990,133776.0,wrong item delivered,2024-04-10 21:06:00,Rejected,Not Picked,0
8022359,9146790,103044.0,wrong item delivered,2023-12-20 11:11:00,Pending,Picked,0
8022360,9121307,132927.0,changed mind,2024-11-09 00:41:00,Pending,Picked,0
8022361,9054687,118144.0,color mismatch,2024-04-26 17:51:00,Approved,Picked,0
8022362,9071028,133543.0,wrong item delivered,2023-08-10 01:10:00,Pending,Picked,0
8022363,9111875,113405.0,damaged product,2022-05-06 02:17:00,Approved,Picked,0
8022364,9062000,109796.0,size issue,2024-07-25 19:50:00,Rejected,Picked,0
8022365,9034370,121841.0,packaging damaged,2023-05-15 10:53:00,Rejected,Picked,0
8022366,9037736,133846.0,wrong item delivered,2022-10-30 08:39:00,Pending,Picked,0
8022367,9074780,140598.0,quality issue,2024-05-26 11:36:00,Rejected,Picked,0
8022368,9238516,106307.0,wrong item delivered,2025-01-24 11:56:00,Approved,Not Picked,0
8022369,9162902,122413.0,packaging damaged,2024-05-15 04:31:00,Approved,Not Picked,1
8022370,9078692,123110.0,packaging damaged,2024-10-26 08:38:00,Approved,Not Picked,0
8022371,9141865,125849.0,damaged product,2022-12-20 12:47:00,Approved,Not Picked,0
8022372,9236144,149850.0,packaging damaged,2024-01-27 12:39:00,Pending,Picked,0
8022373,9076937,119194.0,better price elsewhere,2022-06-04 04:54:00,Approved,Not Picked,1
8022374,9039849,134923.0,missing parts,2022-12-02 23:31:00,Rejected,Not Picked,0
8022375,9038048,145171.0,wrong item delivered,2023-02-19 06:11:00,Rejected,Not Picked,1
8022376,9097179,139243.0,missing parts,2023-04-21 19:33:00,Rejected,Not Picked,0
8022377,9091410,112387.0,changed mind,2022-01-14 18:09:00,Approved,Picked,0
8022378,9048074,108833.0,size issue,2022-11-21 03:41:00,Approved,Picked,1
8022379,9162330,123708.0,better price elsewhere,2022-04-05 07:33:00,Rejected,Picked,0
8022380,9068621,100910.0,packaging damaged,2023-09-12 08:13:00,Rejected,Picked,0
8022381,9107977,113136.0,duplicate order,2022-06-17 06:47:00,Approved,Picked,0
8022382,9118801,107094.0,quality issue,2024-09-14 03:20:00,Approved,Picked,0
8022383,9249481,101259.0,missing parts,2025-02-07 20:42:00,Pending,Picked,0
8022384,9200246,139905.0,product not working,2022-11-02 02:48:00,Approved,Not Picked,1
8022385,9155650,102722.0,color mismatch,2024-10-31 01:14:00,Approved,Picked,0
8022386,9061163,104096.0,product not working,2024-08-22 08:35:00,Pending,Not Picked,0
8022387,9104019,120765.0,quality issue,2022-02-21 12:33:00,Rejected,Picked,0
8022388,9002906,122298.0,color mismatch,2022-11-20 09:40:00,Approved,Failed,0
8022389,9052363,116625.0,damaged product,2024-04-08 00:00:00,Pending,Picked,0
8022390,9131126,134702.0,quality issue,2022-08-10 01:22:00,Approved,Picked,0
8022391,9112115,133907.0,packaging damaged,2023-10-28 07:47:00,Rejected,Picked,0
8022392,9205310,124266.0,not as described,2023-12-06 05:07:00,Approved,Picked,0
8022394,9128718,102960.0,color mismatch,2023-10-17 19:23:00,Approved,Picked,0
8022395,9100605,113947.0,color mismatch,2023-03-29 20:03:00,Approved,Picked,0
8022396,9144028,117186.0,changed mind,2022-07-13 14:13:00,Approved,Picked,1
8022397,9085557,109897.0,duplicate order,2023-08-18 00:57:00,Rejected,Picked,0
8022399,9188493,125521.0,wrong item delivered,2024-02-20 12:02:00,Approved,Picked,0
8022400,9127951,123977.0,color mismatch,2024-04-17 03:17:00,Approved,Picked,0
8022401,9153357,143602.0,better price elsewhere,2022-07-10 07:23:00,Approved,Not Picked,0
8022402,9097834,116927.0,wrong item delivered,2022-01-19 18:20:00,Pending,Picked,0
8022403,9192055,145049.0,defective product,2024-01-07 22:41:00,Approved,Picked,0
8022404,9136312,134979.0,color mismatch,2022-11-14 10:47:00,Approved,Failed,0
8022405,9205807,107346.0,packaging damaged,2022-11-21 13:21:00,Approved,Picked,0
8022406,9048247,148329.0,better price elsewhere,2024-07-07 17:37:00,Approved,Picked,0
8022407,9049162,112863.0,packaging damaged,2023-10-19 11:11:00,Approved,Picked,0
8022408,9029090,145400.0,wrong item delivered,2022-06-23 07:33:00,Rejected,Picked,0
8022409,9091156,130903.0,not as described,2022-12-21 14:03:00,Pending,Picked,0
8022410,9207174,138178.0,wrong item delivered,2023-06-03 07:57:00,Approved,Picked,0
8022411,9095475,103399.0,wrong item delivered,2023-07-27 12:02:00,Rejected,Picked,0
8022412,9095323,114914.0,better price elsewhere,2022-12-03 17:38:00,Rejected,Failed,0
8022413,9068452,147545.0,color mismatch,2024-04-12 00:13:00,Pending,Picked,0
8022414,9111355,138173.0,not as described,2023-09-13 03:38:00,Approved,Picked,0
8022415,9224239,139880.0,changed mind,2024-11-26 18:04:00,Approved,Picked,0
8022416,9158154,109491.0,missing parts,2022-05-07 14:37:00,Rejected,Picked,0
8022417,9033064,117460.0,defective product,2023-04-29 20:26:00,Rejected,Picked,0
8022419,9198506,125728.0,damaged product,2024-01-30 04:02:00,Pending,Picked,0
8022420,9204394,107946.0,defective product,2024-02-14 23:23:00,Pending,Not Picked,0
8022421,9023790,133705.0,packaging damaged,2022-07-03 15:50:00,Approved,Failed,0
8022422,9086505,109460.0,damaged product,2024-02-06 10:48:00,Pending,Not Picked,0
8022423,9119324,146531.0,wrong item delivered,2023-08-20 16:58:00,Pending,Picked,0
8022424,9049900,149737.0,duplicate order,2024-05-09 07:22:00,Approved,Picked,0
8022425,9131692,131633.0,wrong item delivered,2022-01-15 00:30:00,Rejected,Picked,0
8022426,9202641,116863.0,duplicate order,2023-03-07 15:31:00,Rejected,Picked,0
8022427,9227870,146508.0,missing parts,2023-06-16 12:53:00,Approved,Not Picked,0
8022428,9222320,124448.0,defective product,2025-01-17 05:16:00,Approved,Failed,0
8022429,9207218,118298.0,size issue,2024-09-02 18:34:00,Approved,Failed,0
8022431,9045419,121780.0,changed mind,2022-08-18 06:54:00,Approved,Picked,0
8022432,9190952,102386.0,duplicate order,2024-11-16 04:58:00,Rejected,Picked,0
8022433,9227172,116502.0,damaged product,2024-06-22 14:18:00,Rejected,Not Picked,0
8022434,9111206,145466.0,missing parts,2024-09-26 21:54:00,Approved,Picked,0
8022435,9016893,121388.0,packaging damaged,2023-06-22 16:45:00,Pending,Picked,1
8022436,9237201,141635.0,color mismatch,2023-10-19 22:10:00,Approved,Picked,0
8022437,9218210,117186.0,damaged product,2022-01-14 21:51:00,Approved,Picked,0
8022438,9238156,140008.0,damaged product,2023-06-07 17:56:00,Pending,Picked,0
8022439,9107289,121642.0,damaged product,2022-11-23 23:19:00,Approved,Failed,0
8022440,9200695,128879.0,packaging damaged,2022-07-19 11:10:00,Rejected,Picked,0
8022441,9242401,116548.0,not as described,2023-08-09 15:38:00,Pending,Picked,0
8022442,9044553,122486.0,packaging damaged,2024-06-21 01:39:00,Approved,Picked,0
8022443,9114581,138160.0,damaged product,2025-01-16 10:37:00,Pending,Picked,0
8022444,9143911,120165.0,packaging damaged,2024-10-21 18:20:00,Approved,Picked,0
8022445,9079633,125035.0,changed mind,2022-09-29 23:32:00,Approved,Picked,0
8022446,9092829,103213.0,damaged product,2022-07-27 20:53:00,Rejected,Not Picked,0
8022447,9201310,100110.0,quality issue,2024-03-30 12:25:00,Approved,Picked,0
8022448,9141736,139621.0,damaged product,2024-10-13 12:53:00,Approved,Failed,0
8022449,9190254,106106.0,defective product,2022-09-08 23:01:00,Pending,Picked,0
8022450,9226443,133244.0,defective product,2024-01-08 10:22:00,Approved,Not Picked,1
8022452,9239469,146139.0,damaged product,2024-06-23 10:38:00,Approved,Not Picked,0
8022453,9241850,138505.0,quality issue,2023-09-27 17:47:00,Approved,Picked,0
8022454,9084465,135819.0,changed mind,2024-09-26 00:38:00,Approved,Failed,1
8022455,9019277,137898.0,better price elsewhere,2022-11-12 20:06:00,Rejected,Not Picked,1
8022456,9013253,140620.0,product not working,2023-01-21 12:41:00,Rejected,Picked,0
8022457,9209708,105219.0,defective product,2022-02-11 11:56:00,Rejected,Not Picked,0
8022458,9229792,147921.0,quality issue,2022-06-02 00:00:00,Approved,Picked,0
8022459,9019401,106348.0,duplicate order,2024-05-25 15:30:00,Pending,Picked,0
8022460,9179848,105475.0,size issue,2023-10-30 17:37:00,Approved,Not Picked,0
8022461,9047604,139554.0,missing parts,2022-04-09 22:48:00,Approved,Picked,0
8022464,9226487,130739.0,better price elsewhere,2023-01-03 22:15:00,Approved,Not Picked,0
8022465,9044358,107568.0,not as described,2023-12-19 23:50:00,Rejected,Picked,0
8022466,9133603,122202.0,packaging damaged,2023-04-09 12:46:00,Rejected,Picked,0
8022467,9199357,124795.0,wrong item delivered,2023-04-06 01:16:00,Rejected,Not Picked,0
8022468,9045587,121600.0,damaged product,2022-04-02 13:31:00,Approved,Failed,0
8022470,9016528,108995.0,defective product,2022-10-03 00:03:00,Approved,Failed,0
8022471,9171866,140138.0,quality issue,2024-12-01 09:50:00,Approved,Picked,0
8022472,9005398,137852.0,wrong item delivered,2024-11-14 12:43:00,Rejected,Picked,0
8022473,9014022,111323.0,quality issue,2022-05-29 16:11:00,Approved,Picked,0
8022474,9065207,102745.0,quality issue,2023-08-24 12:08:00,Approved,Picked,0
8022475,9226796,121248.0,product not working,2022-01-27 13:43:00,Approved,Picked,0
8022476,9045241,126424.0,product not working,2023-09-16 19:38:00,Approved,Not Picked,0
8022477,9152852,112528.0,color mismatch,2022-06-11 08:15:00,Approved,Picked,0
8022478,9199196,133733.0,packaging damaged,2023-08-19 22:40:00,Approved,Picked,0
8022479,9005721,129860.0,missing parts,2026-01-23 01:52:00,Approved,Not Picked,0
8022480,9211874,101974.0,missing parts,2022-11-23 06:30:00,Rejected,Picked,0
8022481,9226930,110145.0,damaged product,2025-01-18 14:51:00,Approved,Picked,0
8022482,9118273,113043.0,damaged product,2022-09-07 14:39:00,Rejected,Picked,0
8022483,9019192,135515.0,product not working,2023-12-01 09:00:00,Pending,Picked,0
8022484,9150293,139375.0,wrong item delivered,2025-03-05 01:03:00,Approved,Picked,0
8022485,9242607,148319.0,packaging damaged,2024-11-02 17:08:00,Rejected,Picked,0
8022486,9067415,106718.0,damaged product,2023-08-13 08:09:00,Approved,Not Picked,0
8022487,9162134,116092.0,better price elsewhere,2023-11-06 03:56:00,Approved,Failed,0
8022488,9050664,112778.0,color mismatch,2022-06-05 04:45:00,Pending,Picked,0
8022489,9137773,124115.0,not as described,2024-09-18 08:28:00,Pending,Not Picked,0
8022490,9093453,146147.0,damaged product,2024-11-16 04:25:00,Pending,Picked,0
8022491,9136785,132824.0,product not working,2022-11-15 12:35:00,Approved,Not Picked,0
8022492,9168855,107423.0,changed mind,2024-08-20 11:47:00,Rejected,Not Picked,0
8022493,9236796,117536.0,packaging damaged,2023-10-21 03:03:00,Approved,Picked,0
8022494,9110001,144722.0,defective product,2022-08-31 06:32:00,Approved,Failed,0
8022495,9024670,135915.0,duplicate order,2023-09-30 17:34:00,Rejected,Picked,0
8022496,9004160,107892.0,better price elsewhere,2023-04-29 07:53:00,Rejected,Picked,0
8022497,9233294,148579.0,missing parts,2023-10-30 12:37:00,Rejected,Picked,0
8022498,9248850,125945.0,wrong item delivered,2025-01-06 20:03:00,Approved,Picked,0
8022499,9197629,114386.0,missing parts,2022-10-04 03:12:00,Rejected,Failed,0
8022500,9008921,136315.0,product not working,2022-03-11 22:53:00,Rejected,Failed,0
8022501,9107655,109785.0,duplicate order,2022-08-23 19:28:00,Pending,Not Picked,0
8022502,9186916,125776.0,color mismatch,2025-03-01 17:35:00,Approved,Picked,0
8022503,9109796,149195.0,wrong item delivered,2023-05-23 12:52:00,Pending,Picked,0
8022504,9124102,129601.0,wrong item delivered,2024-04-26 11:04:00,Pending,Not Picked,0
8022505,9146207,140098.0,duplicate order,2025-03-28 17:58:00,Approved,Failed,0
8022506,9178428,105648.0,quality issue,2022-11-25 19:29:00,Approved,Picked,0
8022507,9059601,123266.0,damaged product,2023-02-18 07:10:00,Approved,Not Picked,0
8022508,9059256,135082.0,size issue,2024-07-19 16:31:00,Approved,Picked,0
8022509,9157730,135650.0,quality issue,2024-08-05 00:37:00,Approved,Picked,0
8022510,9102845,111285.0,not as described,2023-11-21 22:48:00,Pending,Picked,0
8022511,9093175,130641.0,color mismatch,2023-05-02 23:27:00,Approved,Picked,0
8022512,9162337,130841.0,duplicate order,2023-10-02 23:04:00,Pending,Picked,0
8022513,9049610,141774.0,size issue,2022-12-17 23:02:00,Approved,Picked,1
8022514,9013897,145840.0,size issue,2022-05-19 16:56:00,Approved,Failed,0
8022515,9184449,141835.0,better price elsewhere,2022-11-01 04:12:00,Rejected,Not Picked,0
8022516,9180263,148114.0,defective product,2022-09-04 02:39:00,Pending,Not Picked,0
8022517,9047528,104629.0,quality issue,2024-08-15 11:42:00,Rejected,Failed,0
8022518,9050732,145683.0,not as described,2022-08-26 23:28:00,Rejected,Picked,0
8022519,9006215,115072.0,damaged product,2023-07-26 12:20:00,Approved,Not Picked,0
8022520,9142300,110596.0,size issue,2023-03-04 03:35:00,Approved,Not Picked,0
8022521,9082474,127048.0,size issue,2024-01-07 06:06:00,Approved,Picked,0
8022522,9176205,147460.0,size issue,2023-10-11 06:48:00,Pending,Picked,0
8022523,9109644,127470.0,color mismatch,2024-08-29 21:38:00,Rejected,Picked,0
8022524,9094977,119889.0,product not working,2023-08-19 23:11:00,Rejected,Failed,0
8022525,9173640,112392.0,defective product,2024-01-27 11:39:00,Pending,Not Picked,0
8022526,9016019,141924.0,changed mind,2024-05-26 01:38:00,Approved,Picked,1
8022527,9166315,123855.0,color mismatch,2024-12-31 01:53:00,Approved,Failed,0
8022528,9136808,127721.0,duplicate order,2023-02-05 07:23:00,Rejected,Not Picked,0
8022529,9114814,111901.0,packaging damaged,2022-06-12 10:26:00,Approved,Picked,0
8022530,9051592,134329.0,product not working,2024-08-28 23:34:00,Approved,Not Picked,0
8022531,9074303,137731.0,missing parts,2022-07-26 20:16:00,Rejected,Not Picked,0
8022532,9003027,114694.0,packaging damaged,2023-02-18 00:31:00,Pending,Picked,0
