order_item_id,order_id,product_id,quantity,unit_price,discount_amount,item_total
10249525,9104747,53729,1.0,5737.79,236.27,5501.52
10249526,9094636,56157,1.0,8976.74,2071.38,6905.36
10249527,9030397,58403,4.0,3451.33,54.64,13750.68
10249528,9049602,57619,1.0,535.02,88.48,446.54
10249529,9125606,51435,3.0,794.19,104.98,2277.59
10249530,9077963,51088,1.0,1629.71,187.54,1442.17
10249531,9153106,50191,1.0,4660.11,643.35,4016.76
10249532,9156934,56007,4.0,177421.55,21076.78,688609.42
10249533,9158921,57288,1.0,32634.05,4830.44,27803.61
10249534,9145782,52101,1.0,1265.33,373.45,891.88
10249535,9161303,51321,2.0,369.72,17.4,722.04
10249536,9050355,53555,1.0,19272.02,495.6,18776.42
10249537,9116407,51757,1.0,80677.31,6211.74,74465.57
10249538,9014803,57512,1.0,49700.12,3249.93,46450.19
10249539,9241577,50588,3.0,1074.7,207.67,3016.43
10249540,9089705,56123,1.0,2514.14,725.05,1789.09
10249541,9087444,54752,1.0,21728.18,2243.07,19485.11
10249542,9017256,56051,1.0,1437.98,289.89,1148.09
10249543,9030267,53341,1.0,913.66,257.31,656.35
10249544,9052309,54182,1.0,213506.08,1148.05,212358.03
10249545,9053972,54681,1.0,710.35,204.27,506.08
10249546,9221727,56273,5.0,71452.11,8806.73,348453.82
10249547,9218935,58725,1.0,7080.77,48.43,7032.34
10249548,9211351,55147,3.0,65855.532,2133.67,195432.93
10249549,9036007,54636,1.0,3002.83,776.86,2225.97
10249550,9116393,56766,2.0,23859.4,3003.96,44714.84
10249551,9119723,59714,1.0,15377.86,874.44,14503.42
10249552,9091644,59358,1.0,4320.4,433.63,3886.77
10249553,9206881,57656,2.0,3048.92,3048.92,3048.92
10249554,9237973,57878,1.0,4251.82,890.4,3361.42
10249555,9198740,56779,3.0,4841.04,1064.98,13458.14
10249556,9019912,50648,1.0,18492.28,2164.66,16327.62
10249557,9188632,57360,1.0,192.12,43.79,148.33
10249558,9116161,59624,1.0,7505.63,802.06,6703.57
10249559,9244491,58098,1.0,2999.94,20.16,2979.78
10249560,9052664,55979,1.0,13730.35,3419.81,10310.54
10249561,9145441,55959,1.0,15412.99,467.49,14945.5
10249562,9249772,55125,1.0,524.71,136.87,387.84
10249563,9249770,54949,1.0,2660.88,276.23,2384.65
10249564,9119759,57735,1.0,1570.01,113.75,1456.26
10249565,9139049,59979,1.0,3315.566,67.56,3248.01
10249566,9013895,51879,2.0,222157.218,58510.72,385803.72
10249567,9110436,57224,2.0,374.32,3.45,745.19
10249568,9170823,56659,1.0,3662.38,649.9,3012.48
10249569,9097814,53999,3.0,1244.33,196.93,3536.06
10249570,9220892,51639,1.0,14165.289,2859.7,11305.59
10249571,9017190,54390,4.0,4575.44,206.93,18094.83
10249573,9138136,56776,1.0,14701.71,1455.0,13246.71
10249574,9184235,59843,3.0,132838.41,26554.79,371960.44
10249575,9047304,50377,1.0,2163.44,230.54,1932.9
10249576,9019255,53497,1.0,1342.59,362.28,980.31
10249577,9037817,51219,1.0,292.235,22.18,270.06
10249578,9106983,54854,2.0,3892.99,552.03,7233.95
10249579,9015850,50620,2.0,148582.68,9712.62,287452.74
10249580,9102305,51947,1.0,10483.04,2173.65,8309.39
10249581,9050355,58454,1.0,38416.3805,19208.19025,19208.19
10249582,9247812,56233,4.0,21046.6,673.2,83513.2
10249583,9044573,57273,1.0,16212.578,3372.37,12840.21
10249584,9231129,59794,1.0,15908.68,495.68,15413.0
10249585,9232257,59292,2.0,1940.5,542.76,3338.24
10249586,9013546,51753,4.0,30486.2,1987.71,119957.09
10249587,9175078,58387,1.0,70962.1,14028.78,56933.32
10249588,9220380,59379,2.0,18429.307500000003,1363.03,35495.59
10249589,9058645,57731,2.0,9277.2,2657.95,15896.45
10249590,9100447,56841,1.0,47199.69,12803.17,34396.52
10249591,9231337,56614,1.0,552.96,80.33,472.63
10249592,9095428,56415,1.0,66095.1,13515.59,52579.51
10249593,9198725,56670,3.0,74468.798,13196.94,210209.45
10249594,9153838,52195,1.0,5446.7755,638.53,4808.25
10249595,9183111,56611,1.0,17456.53,4472.53,12984.0
10249596,9248104,59049,3.0,801.85,119.2,2286.35
10249597,9113125,54850,1.0,16212.67,8106.335,8106.34
10249598,9075897,57671,2.0,15630.465999999999,15630.465999999999,15630.47
10249599,9036766,53267,1.0,1461.63,425.01,1036.62
10249600,9208450,54219,1.0,44885.97,11780.65,33105.32
10249601,9221969,50177,1.0,3827.64,1.9,3825.74
10249602,9244950,56178,5.0,49042.11,2406.94,242803.61
10249603,9225110,53468,1.0,11416.7,2799.18,8617.52
10249604,9055247,51665,1.0,315.98,19.57,296.41
10249605,9097880,58346,1.0,77002.73,6062.62,70940.11
10249606,9139844,50526,1.0,13618.22,3814.81,9803.41
10249607,9093868,54041,2.0,609.43,142.99,1075.87
10249608,9233971,50448,1.0,4400.31,438.22,3962.09
10249610,9054338,54821,1.0,47246.68,10835.39,36411.29
10249611,9170260,57879,2.0,604.75,48.19,1161.31
10249612,9007123,54333,3.0,14762.79,2540.99,41747.38
10249613,9200855,57248,1.0,15721.39,1902.12,13819.27
10249614,9171906,55934,1.0,3981.62,432.8,3548.82
10249615,9024087,58466,2.0,1007.04,172.24,1841.84
10249616,9049144,50189,1.0,329.03,61.76,267.27
10249617,9207920,50545,1.0,24816.946,5546.95,19270.0
10249618,9078579,57079,2.0,153968.938,35232.66,272705.22
10249619,9144216,51871,1.0,27452.42,7856.11,19596.31
10249620,9164586,55413,1.0,92020.56,19370.71,72649.85
10249621,9114438,54426,2.0,3011.32,643.24,5379.4
10249622,9115019,59559,1.0,4188733.1,925640.5,3263092.6
10249623,9068226,51775,1.0,27372.69,1181.49,26191.2
10249624,9126236,52653,1.0,3407.94,846.32,2561.62
10249626,9215858,51147,3.0,68633.34,8137.48,197762.54
10249627,9201753,56339,3.0,4591.54,198.77,13575.85
10249628,9228695,55610,2.0,2837.2,549.07,5125.33
10249629,9214480,56757,4.0,4490.38,332.06,17629.46
10249630,9226268,51392,2.0,3868.34,88.5,7648.18
10249631,9164723,53446,2.0,3257.46,22.42,6492.5
10249632,9020430,55430,1.0,7717.74,44.33,7673.41
10249633,9223511,52338,1.0,177124.84,52202.24,124922.6
10249634,9080836,58875,1.0,924.69,126.7,797.99
10249635,9237673,52777,4.0,443.25,11.84,1761.16
10249636,9027764,57084,1.0,1354.4,277.41,1076.99
10249637,9035030,59268,1.0,24766.97,203.95,24563.02
10249638,9079301,56323,4.0,2373.36,458.32,9035.12
10249639,9118491,53239,2.0,2084.97,99.82,4070.12
10249640,9235582,51427,2.0,1291.88,83.65,2500.11
10249641,9028740,59447,1.0,2893.49,451.86,2441.63
10249642,9125886,55507,1.0,461.71,114.61,347.1
10249643,9043424,54814,1.0,17335.11,3077.94,14257.17
10249644,9010056,59542,1.0,1086.39,68.45,1017.94
10249645,9074507,53034,2.0,33480.79,9816.04,57145.54
10249646,9025120,56639,1.0,2347.97,180.22,2167.75
10249647,9138829,54428,1.0,133534.126,7213.85,126320.28
10249648,9083997,59480,1.0,4177.62,1138.95,3038.67
10249649,9133439,54197,4.0,3543.85,812.6,13362.8
10249650,9046626,52450,3.0,1132.47,329.79,3067.62
10249651,9140175,51263,2.0,311.62,78.14,545.1
10249652,9064384,55305,2.0,1026.11,196.02,1856.2
10249654,9019586,57927,2.0,214319.49399999998,32996.2,395642.79
10249655,9146460,58780,1.0,77346.01,14350.07,62995.94
10249656,9201013,59882,1.0,745.83,89.84,655.99
10249657,9118714,59575,3.0,11935.292000000001,2274.73,33531.15
10249658,9184793,53020,1.0,18095.96,2666.16,15429.8
10249659,9110571,57784,1.0,456.079,100.9,355.18
10249660,9154062,53266,4.0,380.43,59.12,1462.6
10249661,9047543,53282,1.0,62203.83,10449.46,51754.37
10249662,9082322,55862,1.0,2924.37,144.68,2779.69
10249663,9169568,56564,2.0,80944.05,5874.37,156013.73
10249664,9124775,50645,2.0,5531.41,1018.66,10044.16
10249665,9125620,54132,2.0,4813.79,682.42,8945.16
10249666,9144155,57145,2.0,166506.36,39395.26,293617.46
10249667,9159869,55216,1.0,67684.2,2969.55,64714.65
10249668,9099766,54356,1.0,11317.6,2020.87,9296.73
10249669,9223460,57110,3.0,1013.24,15.94,3023.78
10249670,9136127,51575,2.0,4845.3,980.26,8710.34
10249671,9155393,54099,3.0,71035.85,17179.03,195928.52
10249672,9182738,50917,2.0,248631.83,43344.09,453919.57
10249673,9039626,51798,1.0,4275.99,1212.5,3063.49
10249674,9075895,59759,2.0,2699.0,519.71,4878.29
10249675,9218715,56086,1.0,78152.59,19025.08,59127.51
10249676,9158154,57750,1.0,2657.06,341.06,2316.0
10249677,9007707,51115,1.0,247.75,13.46,234.29
10249678,9080488,54435,1.0,512.09,23.8,488.29
10249679,9139813,57144,1.0,672.6,194.47,478.13
10249680,9147368,55361,1.0,181483.58800000002,11600.07,169883.52
10249681,9131859,58996,3.0,187688.12,25409.66,537654.7
10249682,9129696,53467,1.0,17543.107,4010.51,13532.6
10249683,9111947,58580,3.0,574.69,77.48,1646.59
10249684,9184735,50198,1.0,8731.54,2023.6,6707.94
10249685,9104542,58645,3.0,1629.85,104.87,4784.68
10249686,9002970,55470,5.0,7102.125,23824.67,11685.96
10249687,9239464,56523,1.0,192927.28,38421.02,154506.26
10249688,9016942,56256,1.0,49322.93,8073.56,41249.37
10249689,9176624,50305,1.0,82722.09,23314.87,59407.22
10249690,9234038,52426,2.0,748.93,9.69,1488.17
10249691,9122487,58552,1.0,4896.22,979.81,3916.41
10249692,9182750,57995,1.0,996.24,48.45,947.79
10249693,9180777,51171,2.0,2211.89,67.16,4356.62
10249694,9247479,54421,2.0,377.74,76.36,679.12
10249696,9164397,56331,3.0,211192.17,46880.83,586695.68
10249698,9124172,54605,1.0,50792.0,2983.23,47808.77
10249699,9151026,53086,1.0,50775.35,288.69,50486.66
10249700,9105662,50293,1.0,67346.706,16009.69,51337.02
10249701,9110032,59635,1.0,3805.25,174.15,3631.1
10249702,9100206,50713,4.0,3927.3,4777.8,10931.4
10249703,9176232,52470,1.0,19959.2705,9979.63525,9979.64
10249704,9082056,53941,3.0,9547.11,2274.34,26366.99
10249705,9079153,50032,1.0,49415.29,13341.84,36073.45
10249706,9185161,57551,2.0,2865.9,476.93,5254.87
10249707,9159177,57529,2.0,14225.83,1936.26,26515.4
10249708,9022216,56298,2.0,228.38,43.25,413.51
10249709,9079061,58718,2.0,8045.443,671.07,15419.82
10249710,9157757,52879,1.0,7270.7115,3635.35575,3635.36
10249711,9047720,57047,2.0,1217.76,304.79,2130.73
10249712,9166323,50898,1.0,949.28,474.64,474.64
10249713,9204100,55582,1.0,758.57,159.94,598.63
10249714,9207692,52603,2.0,2463.6974999999998,433.47,4493.92
10249715,9196697,55291,2.0,448.24,74.57,821.91
10249716,9097945,57592,1.0,2786.96,357.81,2429.15
10249717,9115374,50025,1.0,15368.094,2759.64,12608.45
10249718,9022389,50239,4.0,229.46,18.67,899.17
10249719,9237779,56143,1.0,321239.55,50195.15,271044.4
10249720,9099706,50899,2.0,21854.22,3656.41,40052.03
10249721,9196617,58566,2.0,28251.91,1152.34,55351.48
10249722,9012669,56777,1.0,723.734,28.81,694.92
10249723,9001771,51964,1.0,650.73,19.87,630.86
10249724,9218092,55849,1.0,24908.37,4839.87,20068.5
10249725,9238152,54134,3.0,4617.13,1179.58,12671.81
10249726,9124325,56573,1.0,73847.81,20155.58,53692.23
10249727,9172592,55177,1.0,2379.73,391.29,1988.44
10249728,9198215,50082,4.0,192.34,0.98,768.38
10249729,9149765,51600,4.0,445.665,129.65,1653.01
10249730,9029772,52883,1.0,47512.08,23756.04,23756.04
10249731,9099260,53064,1.0,750.99,89.07,661.92
10249732,9209026,59217,2.0,300.14,79.44,520.84
10249733,9174181,54266,1.0,10303.99,551.5,9752.49
10249734,9196917,51560,1.0,61325.85,9624.65,51701.2
10249735,9245659,59891,2.0,3701.5,6466.08,936.92
10249736,9030512,50293,1.0,61717.86,5456.55,56261.31
10249737,9102837,59887,4.0,390.21,32.24,1528.6
10249738,9103901,55147,1.0,66697.32,4513.98,62183.34
10249739,9200132,52896,2.0,18635.55,3059.49,34211.61
10249740,9214234,56151,1.0,510.64,75.8,434.84
10249741,9162397,53396,1.0,13500.13,3883.74,9616.39
10249742,9225071,59142,1.0,3646.01,537.51,3108.5
10249743,9034947,57948,1.0,218.0,5.4,212.6
10249744,9025635,53118,2.0,4315.94,53.82,8578.06
10249745,9132273,54574,1.0,610.0,87.49,522.51
10249746,9116055,50336,1.0,4468.84,458.4,4010.44
10249747,9242686,53094,2.0,5607929.148999994,1299596.41,9916261.89
10249748,9165099,52175,3.0,122432.24,10371.4,356925.32
10249749,9117034,53354,4.0,26768.59,3342.0,103732.36
10249750,9239283,59710,1.0,71086.89,35543.445,35543.44
10249751,9015366,58987,1.0,4429.59,172.0,4257.59
10249752,9125625,50902,2.0,4329.65,518.18,8141.12
10249753,9130891,51994,3.0,205.25,20.88,594.87
10249754,9112433,55437,1.0,10297.42,2799.39,7498.03
10249755,9233279,50375,2.0,98536.35,6135.42,190937.28
10249756,9044825,53608,1.0,10993.63,905.44,10088.19
10249757,9146853,50243,1.0,12683.93,1104.52,11579.41
10249758,9084123,57183,1.0,20415.07,4857.36,15557.71
10249759,9166103,53977,1.0,15013.34,3825.32,11188.02
10249760,9099419,50698,1.0,3732.26,689.09,3043.17
10249761,9085867,52813,1.0,7113.83,754.37,6359.46
10249762,9187414,51409,1.0,15469.22,3912.76,11556.46
10249763,9029947,57379,1.0,30956.62,8455.73,22500.89
10249764,9222729,52142,1.0,4314.89,1270.97,3043.92
10249765,9049582,53809,1.0,5037.7,1269.46,3768.24
10249766,9201418,50693,1.0,135325.63,24731.74,110593.89
10249767,9010218,58933,2.0,4854068.99,989885.58,8718252.4
10249768,9174580,57649,1.0,72942.38,15736.54,57205.84
10249769,9022822,50911,1.0,726.917,363.4585,363.46
10249770,9022706,58884,1.0,625.715,120.21,505.51
10249771,9233313,58771,4.0,9735554.86,2376104.98,36566114.46
10249772,9208379,58300,1.0,135.02,25.42,109.6
10249773,9232749,55432,2.0,215871.72,33562.71,398180.73
10249774,9182434,55718,1.0,343.08700000000005,77.48,265.61
10249775,9177364,56325,2.0,17734.58,3497.36,31971.8
10249776,9176644,58249,1.0,724.52,16.66,707.86
10249777,9138545,54374,1.0,263.76,8.1,255.66
10249778,9229518,50586,1.0,206.12,32.07,174.05
10249779,9214104,59482,1.0,119591.92,17760.29,101831.63
10249780,9136585,55231,1.0,20323.85,172.66,20151.19
10249781,9101138,51335,1.0,7677.32,390.97,7286.35
10249782,9146337,52253,3.0,892.5364999999999,59.23,2618.38
10249783,9097110,58140,5.0,490.8,55.97,2398.03
10249784,9183471,54915,2.0,232089.56,68888.57,395290.55
10249785,9082983,50335,1.0,155.25,3.26,151.99
10249786,9177828,52395,1.0,632.59,121.51,511.08
10249787,9139493,58630,4.0,830.07,62.37,3257.91
10249788,9179994,58580,1.0,717.2524999999999,14.64,702.61
10249789,9051888,56735,1.0,707.7475000000001,83.64,624.11
10249790,9179716,54972,1.0,15420.8,2273.96,13146.84
10249792,9238983,58104,1.0,1905.38,481.11,1424.27
10249793,9078142,53158,1.0,4576.59,1112.83,3463.76
10249794,9233921,57899,1.0,12474.06,1867.64,10606.42
10249795,9067242,51764,2.0,242644.23,37895.38,447393.08
10249796,9232276,50076,1.0,4817.06,447.03,4370.03
10249797,9077337,51551,1.0,14430.85,604.39,13826.46
10249798,9207007,53210,2.0,16451.4,1835.63,31067.17
10249799,9115089,55796,1.0,50631.47,851.22,49780.25
10249800,9052069,53507,2.0,4233.59,885.81,7581.37
10249801,9179094,56176,1.0,621.01,68.39,552.62
10249802,9096787,57286,2.0,796.48,166.53,1426.43
10249803,9016017,51058,2.0,134464.75,10908.78,258020.72
10249804,9139344,59804,1.0,16398.28,2954.38,13443.9
10249805,9100358,52629,1.0,3878.18,1058.34,2819.84
10249806,9176406,52884,1.0,1176.48,234.56,941.92
10249807,9174119,57568,2.0,3535.97,686.37,6385.57
10249808,9182327,55333,2.0,11103.04,465.71,21740.37
10249809,9198644,57985,3.0,375.52,81.56,1045.0
10249810,9114653,53018,1.0,9757.05,2238.69,7518.36
10249811,9165348,59990,3.0,4429.86,551.34,12738.24
10249812,9151774,50002,1.0,8056.31,876.62,7179.69
10249813,9098307,58486,1.0,1403.15,160.47,1242.68
10249814,9198098,58355,1.0,12734.929,567.3,12167.63
10249815,9212834,55320,1.0,177101.52,33246.29,143855.23
10249816,9107334,52605,1.0,3358.84,854.72,2504.12
10249817,9071781,58951,2.0,1849.75,278.76,3420.74
10249818,9047002,52820,1.0,48107.93,4458.77,43649.16
10249819,9008356,53842,4.0,621.16,9.86,2474.78
10249820,9247721,57187,1.0,10997.46,2640.1,8357.36
10249821,9017218,52796,1.0,38848.75,9667.08,29181.67
10249822,9150384,52414,1.0,8839.73,1853.63,6986.1
10249823,9202083,52471,1.0,1034.52,205.84,828.68
10249824,9161903,57758,1.0,2427.97,64.88,2363.09
10249825,9222682,54646,1.0,2550.24,121.95,2428.29
10249826,9185414,55454,2.0,598.44,7.24,1189.64
10249827,9243299,52087,1.0,1525.7,317.44,1208.26
10249828,9113908,57159,3.0,689.31,94.05,1973.88
10249829,9051385,59469,2.0,6605.02,1295.66,11914.38
10249830,9038552,53504,1.0,737.25,211.96,525.29
10249831,9087089,50304,3.0,219216.6,65022.41,592627.39
10249832,9128708,54192,2.0,545.37,37.49,1053.25
10249833,9159224,54137,2.0,10579.34,154.61,21004.07
10249834,9133499,54056,1.0,249617.21,45880.28,203736.93
10249835,9156007,53931,1.0,3027.23,62.68,2964.55
10249836,9144592,54547,1.0,858.85,30.5,828.35
10249837,9014137,51277,1.0,122631.01,7655.12,114975.89
10249838,9116499,58277,1.0,207884.826,48760.29,159124.54
10249839,9244594,59013,4.0,765.79,50.48,3012.68
10249840,9109610,57099,1.0,17649.285,2293.32,15355.96
10249841,9057530,57330,1.0,1190.52,251.02,939.5
10249842,9016978,53045,3.0,965.7,269.18,2627.92
10249843,9182719,58321,1.0,85696.01,8848.11,76847.9
10249844,9223877,50427,2.0,8209.79,15272.58,1147.0
10249845,9163639,51765,4.0,3491.14,902.54,13062.02
10249846,9155517,59411,1.0,127357.19,20574.46,106782.73
10249847,9174176,58359,1.0,37730.068,5352.96,32377.11
10249848,9003550,51872,1.0,15778.01,1116.39,14661.62
10249849,9069459,59234,2.0,611.21,832.42,390.0
10249850,9000052,56423,2.0,279.89,23.66,536.12
10249851,9053295,59095,1.0,2088.1,77.46,2010.64
10249852,9051158,54706,1.0,21675.229,1567.83,20107.4
10249853,9128176,56351,1.0,40283.34,6458.92,33824.42
10249854,9114558,56208,3.0,13096.67,2628.99,36661.02
10249855,9240510,55138,1.0,4142.46,175.51,3966.95
10249856,9138860,59894,1.0,1712.55,272.79,1439.76
10249857,9003445,50876,1.0,3657.73,348.61,3309.12
10249858,9182717,58475,4.0,549.01,44.12,2151.92
10249859,9176300,53548,3.0,3110.27,510.41,8820.4
10249860,9241134,55261,1.0,1127.49,191.3,936.19
10249861,9196808,56440,2.0,7280.51,1066.76,13494.26
10249862,9009225,58752,1.0,73956.54,16114.44,57842.1
10249863,9092264,56592,1.0,8836.27,1756.89,7079.38
10249864,9156700,50595,5.0,13148.532000000001,3584.45,62158.21
10249865,9201886,56758,1.0,14576.27,895.31,13680.96
10249866,9213599,51631,1.0,610.76,98.95,511.81
10249867,9060372,54337,1.0,217922.22,56015.21,161907.01
10249868,9147488,53287,1.0,121449.33,34790.8,86658.53
10249869,9198226,51396,1.0,15966.25,4101.02,11865.23
10249870,9216596,57345,3.0,17630.0,1875.34,51014.66
10249871,9156918,57993,1.0,4345.22,531.27,3813.95
10249872,9043325,52913,4.0,710.21,162.91,2677.93
10249873,9196006,59412,1.0,52598.835,13787.79,38811.04
10249874,9071151,51537,2.0,682.07,203.51,1160.63
10249875,9081600,58979,2.0,18546.84,4534.22,32559.46
10249876,9165868,54860,1.0,1647.51,401.39,1246.12
10249877,9218195,54501,1.0,146.41,22.16,124.25
10249878,9019187,54514,1.0,3490.75,1022.6,2468.15
10249879,9231019,50076,2.0,3910.11,1087.13,6733.09
10249880,9020299,52567,1.0,12196.9,1961.48,10235.42
10249881,9015031,55695,2.0,293753.18900000415,142632.56,444873.82
10249882,9137016,51865,1.0,250558.44,71249.05,179309.39
10249883,9187778,55385,1.0,29627.95,1348.84,28279.11
10249884,9083696,55401,1.0,571.13,34.86,536.27
10249885,9233379,52188,2.0,19993.34,5206.06,34780.62
10249886,9068216,56114,2.0,2765.59,677.32,4853.86
10249887,9134928,54061,1.0,81883.47,4154.75,77728.72
10249888,9091538,50594,2.0,6789.57,230.09,13349.05
10249889,9204900,50535,1.0,5078.23,1278.58,3799.65
10249890,9116686,56461,1.0,63733.99,18948.72,44785.27
10249891,9056774,53630,4.0,321.6,83.68,1202.72
10249892,9102573,54116,1.0,11866.64,2257.73,9608.91
10249893,9198575,58106,2.0,912.95,210.21,1615.69
10249894,9033567,54228,2.0,1214.47,1567.5,861.44
10249895,9065497,55990,4.0,15564.94,484.03,61775.73
10249896,9004400,50284,1.0,173128.23750000002,19652.91,153475.33
10249897,9104408,58421,1.0,418.66,1.88,416.78
10249898,9118457,53959,1.0,84290.13,16409.04,67881.09
10249899,9033285,58155,1.0,63256.66,17240.99,46015.67
10249900,9048600,50525,1.0,4814.787,558.72,4256.07
10249901,9211166,52065,1.0,586.42,36.16,550.26
10249902,9191182,52038,1.0,12038.97,6.9,12032.07
10249903,9189289,57521,4.0,68234.06,19384.91,253551.33
10249904,9017036,54492,4.0,805.87,213.13,3010.35
10249905,9137140,59486,1.0,26026.63,6172.69,19853.94
10249906,9043098,50894,1.0,396.09,23.17,372.92
10249907,9056612,54367,1.0,25986.15,7624.27,18361.88
10249908,9233051,53304,1.0,544.01,148.11,395.9
10249909,9160458,56538,2.0,154.98,27.97,281.99
10249910,9238409,57665,1.0,183890.49,18834.21,165056.28
10249911,9049318,50009,1.0,566.22,31.13,535.09
10249912,9202567,59412,4.0,44663.75,66012.43,112642.57
10249913,9120366,58138,3.0,499.87,148.8,1350.81
10249914,9067658,51345,4.0,769.54,201.06,2877.1
10249915,9232075,50027,1.0,1035.74,162.98,872.76
10249916,9070479,51087,2.0,533.61,105.21,962.01
10249917,9173569,50370,1.0,64313.66,4583.84,59729.82
10249918,9103151,52641,1.0,36784.46,7086.64,29697.82
10249919,9148838,54366,2.0,17649.34,5018.34,30280.34
10249920,9158097,51200,1.0,4555.81,1063.97,3491.84
10249921,9121185,58894,2.0,253819.08,24365.34,483272.82
10249922,9225519,50295,1.0,20068.95,139.23,19929.72
10249923,9008080,56262,4.0,931.63,276.63,3449.89
10249924,9093963,56827,3.0,351.31,30.88,1023.05
10249925,9097117,59182,1.0,600.13,179.7,420.43
10249926,9030163,55841,2.0,607.3,74.33,1140.27
10249927,9034731,57545,1.0,87951.89,25317.52,62634.37
10249928,9036172,51439,1.0,43031.85,9986.87,33044.98
10249929,9030164,58073,1.0,8082.09,1079.68,7002.41
10249930,9016481,55933,1.0,25283.48,6096.18,19187.3
10249931,9180920,53412,1.0,75107.0,1046.85,74060.15
10249932,9019532,54683,2.0,3627.09,452.39,6801.79
10249933,9187575,51889,1.0,593.75,112.08,481.67
10249934,9070566,53029,1.0,20447.45,2121.64,18325.81
10249935,9147753,51477,3.0,56076.27,6816.7,161412.11
10249936,9150656,54413,1.0,7148.57,1324.2,5824.37
10249937,9166294,52814,2.0,4036.74,4792.82,3280.66
10249938,9088222,50282,1.0,1494.25,375.3,1118.95
10249939,9101202,56949,1.0,178358.07,37628.54,140729.53
10249940,9204991,56028,2.0,5591.304,1231.64,9950.97
10249941,9241574,56535,1.0,168144.94,34212.19,133932.75
10249942,9078177,58964,1.0,6958.82,2067.18,4891.64
10249943,9236099,56760,5.0,1024.92,216.26,4908.34
10249944,9212320,58820,2.0,463.74,463.74,463.74
10249945,9181578,54208,2.0,345.25,35.9,654.6
10249946,9116767,57137,2.0,346.709,22.22,671.2
10249947,9244314,50477,2.0,964.4970000000001,250.32,1678.67
10249948,9201470,56382,1.0,187623.22,93811.61,93811.61
10249949,9165492,57910,3.0,1153.04,251.73,3207.39
10249950,9198782,57136,1.0,246.27,39.02,207.25
10249951,9089594,57870,4.0,3737.82,758.13,14193.15
10249952,9202734,54457,1.0,1030.66,96.59,934.07
10249953,9171714,59769,1.0,680.39,163.16,517.23
10249954,9081094,57849,2.0,8866.83,2289.28,15444.38
10249955,9189023,53595,3.0,12144.27,3367.66,33065.15
10249956,9097821,53986,3.0,911.76,161.14,2574.14
10249957,9137493,55448,1.0,477.385,15.22,462.16
10249958,9077689,52762,2.0,47224.45,12022.72,82426.18
10249959,9218676,59986,1.0,94621.96,2671.76,91950.2
10249960,9172951,50985,1.0,2859.18,500.44,2358.74
10249961,9181402,57785,1.0,14712.6685,1073.93,13638.74
10249962,9040584,56337,5.0,15555.83,4127.72,73651.43
10249963,9201782,53380,5.0,849.22,128.98,4117.12
10249964,9032200,57236,3.0,2615.2,332.74,7512.86
10249965,9221888,50172,1.0,4941.71,394.01,4547.7
10249966,9194764,53078,2.0,1019.98,238.99,1800.97
10249967,9242615,54902,1.0,607.35,75.83,531.52
10249968,9134802,55860,3.0,134488.52,5182.22,398283.34
10249969,9085938,50821,5.0,55111.41,8383.22,267173.83
10249970,9001055,51958,2.0,1045.95,99.77,1992.13
10249971,9224311,50581,3.0,15227.69,713.18,44969.89
10249972,9021177,52807,3.0,24359.53,5879.37,67199.22
10249973,9166738,50820,1.0,47878.15,3296.52,44581.63
10249974,9023761,57685,2.0,476.75,34.02,919.48
10249975,9055426,54878,2.0,3701.28,898.81,6503.75
10249976,9191964,59139,2.0,2341.0,504.5,4177.5
10249977,9240245,53431,2.0,13794.48,1214.8,26374.16
10249978,9039386,50314,1.0,18201.362,3410.22,14791.14
10249979,9195013,59055,2.0,4551.62,1233.18,7870.06
10249980,9143569,53520,1.0,1022.55,179.43,843.12
10249981,9161336,57172,2.0,664.54,128.41,1200.67
10249982,9162206,50852,1.0,163410.49,35626.27,127784.22
10249983,9152295,50078,3.0,13288.38,1994.48,37870.66
10249984,9131905,56420,1.0,2800.21,322.87,2477.34
10249985,9057557,55244,1.0,3221.49,419.52,2801.97
10249986,9133567,52397,1.0,141.08,70.54,70.54
10249987,9032145,58030,1.0,14810.52,2795.21,12015.31
10249988,9002225,59104,1.0,2095.76,40.91,2054.85
10249989,9148315,53543,1.0,60052.92,15456.72,44596.2
10249990,9234065,54632,1.0,690.29,130.58,559.71
10249991,9130514,54550,2.0,2197.03,43.67,4350.39
10249992,9122282,59990,2.0,3840.09,768.53,6911.65
10249993,9127683,55188,2.0,20677.13,4150.23,37204.03
10249994,9000854,54069,1.0,941.86,262.51,679.35
10249995,9153292,54727,1.0,4549594.0,930671.39,3618922.61
10249996,9128156,57466,3.0,7549.49,337.86,22310.61
10249997,9205961,59230,2.0,810.931,206.73,1415.13
10249998,9118057,57881,1.0,299.8,70.78,229.02
10249999,9198919,59281,1.0,17868.34,2974.31,14894.03
10250000,9012525,56407,1.0,874.92,24.15,850.77
10250001,9184438,51090,1.0,750.39,96.76,653.63
10250002,9130046,56682,2.0,273612.64,42660.08,504565.2
10250003,9015748,56854,1.0,470.48,66.48,404.0
10250004,9030893,54005,4.0,16569.94,1948.69,64331.07
10250005,9242275,54072,1.0,202946.64,13162.32,189784.32
10250006,9049273,58624,2.0,17386.22,2569.47,32202.97
10250007,9227722,58636,1.0,4568.541,260.55,4307.99
10250008,9190838,57143,3.0,764.75,102.64,2191.61
10250009,9047437,56906,1.0,194652.63,29998.14,164654.49
