seller_id,seller_name,seller_city,seller_rating,seller_type,onboarding_date,return_rate_percent,seller_status
7722,Mega Plaza,Hyderabad,4.17,Brand,2022-09-07,6.69,Active
7723,Quick Traders,Indore,2.87,Business,2022-10-03,17.73,Inactive
7724,Prime Gallery,Jaipur,2.73,Individual,2022-09-07,11.38,Active
7725,Sun Retail,Ahmedabad,3.46,Business,2022-05-10,18.25,Active
7726,Apex Depot,Jaipur,3.05,Business,2022-09-07,1.36,Active
7727,Prime Fashion,Bangalore,4.67,Business,2022-09-07,12.58,Active
7728,Smart Point,Delhi,4.24,Brand,2022-09-07,8.81,Active
7729,Galaxy Outlet,Indore,2.87,Individual,2022-09-07,18.09,Active
7730,Star Depot,Lucknow,4.31,Business,2022-09-07,4.27,Active
7731,Royal Depot,Hyderabad,4.2,Business,2022-09-07,13.01,Active
7732,Royal World,Chennai,4.88,Business,2022-09-07,4.86,Active
7733,Galaxy Emporium,Ahmedabad,4.57,Brand,2022-09-07,6.67,Active
7734,Mega Electronics,Delhi,2.66,Brand,2022-09-07,5.24,Active
7735,Galaxy Gallery,Kolkata,3.71,Individual,2026-01-04,16.79,Active
7736,Mega Deals,Delhi,2.74,Brand,2022-09-07,17.28,Inactive
7737,Bright Gallery,Mumbai,2.88,Individual,2020-10-07,5.86,Suspended
7738,Star Store,Chennai,4.32,Business,2022-09-07,3.76,Active
7739,Apex Fashion,Gurugram,3.1,Business,2020-08-11,21.88,Active
7740,Best Shoppe,Gurugram,2.72,Business,2022-09-07,2.43,Active
7741,Galaxy Store,Visakhapatnam,3.68,Individual,2022-09-07,20.74,Active
7742,Super Zone,Indore,4.2,Business,2023-03-07,8.85,Active
7743,Quick Fashion,Ahmedabad,4.48,Business,2020-12-11,7.1,Active
7744,Galaxy Point,Visakhapatnam,3.37,Business,2024-02-08,2.8,Inactive
7745,Nova Bazaar,Bangalore,3.36,Individual,2022-09-07,6.85,Active
7746,Bright Mart,Bangalore,4.97,Individual,2022-09-07,10.03,Active
7747,Alpha Bazaar,Ahmedabad,2.85,Individual,2022-09-07,19.3,Active
7748,Quick Store,Pune,3.57,Business,2021-10-02,9.8,Suspended
7749,Royal Bazaar,Jaipur,4.56,Individual,2021-10-02,15.03,Active
7750,Mega Electronics,Visakhapatnam,3.75,Brand,2023-12-10,11.28,Inactive
7751,Star Emporium,Kolkata,3.05,Business,2022-09-07,13.62,Active
7752,Smart Gallery,Bangalore,2.54,Business,2024-12-11,11.48,Active
7753,Super Commerce,Hyderabad,4.41,Individual,2022-09-07,12.61,Active
7754,Best Bazaar,Jaipur,4.81,Brand,2024-08-07,2.88,Active
7755,Prime Outlet,Kolkata,2.75,Business,2020-07-03,18.89,Suspended
7756,Peak Deals,Indore,2.81,Individual,2022-09-07,14.54,Active
7757,Super Point,Lucknow,3.16,Brand,2022-09-07,1.09,Active
7758,Alpha Mart,Indore,4.55,Business,2022-09-07,6.08,Active
7759,Nova Fashion,Kolkata,4.85,Brand,2022-05-04,11.86,Active
7760,Star Depot,Kolkata,4.61,Individual,2023-06-02,7.77,Active
7761,Alpha Gallery,Kolkata,4.8,Business,2022-09-07,21.65,Suspended
7762,Royal Point,Noida,3.84,Brand,2022-09-07,6.47,Active
7763,Star Electronics,Kolkata,2.78,Individual,2022-09-07,19.79,Active
7764,Super Hub,Visakhapatnam,3.53,Business,2021-06-03,8.88,Inactive
7765,Royal Store,Thiruvananthapuram,3.92,Individual,2021-03-12,11.16,Active
7766,Royal Depot,Thiruvananthapuram,4.02,Business,2024-07-04,19.2,Active
7767,Mega Mart,Jaipur,2.82,Individual,2020-07-07,12.58,Suspended
7768,Bright Bazaar,Hyderabad,3.13,Brand,2024-09-01,9.25,Suspended
7769,Best Store,Jaipur,4.71,Brand,2022-09-07,3.26,Active
7770,Super Commerce,Indore,2.92,Business,2022-09-07,13.68,Active
7771,Flash Commerce,Pune,3.31,Business,2022-09-07,8.8,Active
7772,Alpha Retail,Jaipur,3.66,Individual,2022-09-07,6.96,Active
7773,Peak World,Thiruvananthapuram,4.18,Business,2022-09-07,7.67,Active
7774,Bright Outlet,Lucknow,2.81,Business,2022-09-07,1.45,Inactive
7775,Sky Electronics,Lucknow,4.92,Business,2022-09-07,14.54,Active
7776,Apex Zone,Gurugram,2.7,Business,2020-06-04,15.63,Inactive
7777,Prime Commerce,Gurugram,2.62,Individual,2022-09-07,16.21,Active
7778,Super Shoppe,Thiruvananthapuram,2.63,Individual,2020-08-04,2.58,Active
7779,Nova World,Thiruvananthapuram,3.65,Individual,2022-09-07,18.85,Active
7780,Prime Depot,Kolkata,3.73,Brand,2022-09-07,6.54,Active
7781,Peak Point,Jaipur,4.24,Business,2021-11-03,5.54,Active
7782,Prime Retail,Kolkata,3.78,Business,2022-09-07,4.23,Inactive
7783,Easy Commerce,Visakhapatnam,3.78,Individual,2022-09-07,15.41,Active
7784,Prime Mart,Pune,3.1,Individual,2022-09-07,12.15,Active
7785,Peak Traders,Noida,3.76,Individual,2021-12-07,2.03,Inactive
7786,Smart Zone,Delhi,3.82,Business,2022-09-07,6.23,Active
7787,Beta Gallery,Pune,3.19,Brand,2022-08-04,3.13,Inactive
7788,Quick Outlet,Gurugram,4.09,Business,2020-07-01,11.57,Active
7789,Best Point,Ahmedabad,2.97,Individual,2022-09-07,9.99,Active
7790,Galaxy Store,Gurugram,3.38,Individual,2022-09-07,3.3,Active
7791,Best Point,Delhi,4.44,Brand,2022-09-07,16.43,Active
7792,Bright World,Mumbai,3.25,Business,2022-09-07,19.95,Active
7793,Flash Electronics,Hyderabad,4.15,Business,2022-09-07,15.61,Active
7794,Galaxy Hub,Hyderabad,4.91,Brand,2022-09-07,21.73,Active
7795,Super Retail,Hyderabad,3.19,Business,2023-08-12,13.86,Active
7796,Super Zone,Mumbai,4.21,Individual,2022-09-07,14.95,Active
7797,Best Electronics,Noida,3.98,Business,2022-09-07,18.52,Active
7798,Best Depot,Gurugram,4.88,Individual,2024-10-02,13.29,Active
7799,Bright Commerce,Ahmedabad,3.56,Individual,2022-09-07,13.54,Active
7800,Mega Gallery,Gurugram,2.84,Business,2022-09-07,20.47,Active
7801,Apex Enterprises,Visakhapatnam,3.76,Business,2022-09-07,9.83,Active
7802,Peak Electronics,Hyderabad,2.85,Brand,2023-03-04,3.67,Active
7803,Best Fashion,Hyderabad,4.18,Brand,2022-09-07,2.14,Inactive
7804,Prime Retail,Indore,3.7,Individual,2022-09-07,11.73,Suspended
7805,Flash Mart,Visakhapatnam,4.74,Individual,2023-10-07,11.28,Suspended
7806,Star Electronics,Thiruvananthapuram,2.74,Business,2024-01-09,9.2,Active
7807,Bright Store,Indore,3.15,Business,2023-09-09,10.08,Active
7808,Easy Store,Jaipur,3.69,Brand,2022-09-07,15.02,Suspended
7809,Prime Emporium,Hyderabad,3.21,Business,2023-03-04,14.55,Active
7810,Beta Commerce,Visakhapatnam,3.76,Business,2022-09-07,8.33,Active
7811,Galaxy Store,Bangalore,3.91,Brand,2022-09-07,17.01,Active
7812,Bright Deals,Kolkata,3.94,Brand,2022-12-12,15.65,Active
7813,Sky Plaza,Pune,4.63,Individual,2020-05-08,15.27,Active
7814,Easy Enterprises,Delhi,3.46,Business,2020-06-05,3.4,Active
7815,Super Plaza,Mumbai,3.3,Business,2022-09-07,5.19,Active
7816,Best Point,Delhi,3.82,Individual,2022-09-07,15.04,Inactive
7817,Alpha Commerce,Kolkata,2.68,Brand,2025-08-02,12.09,Active
7818,Bright Depot,Kolkata,4.63,Business,2023-04-07,2.49,Inactive
7819,Best Enterprises,Noida,3.85,Brand,2022-09-07,6.28,Active
7820,Royal Zone,Kolkata,3.79,Business,2022-09-07,15.65,Active
7821,Quick Electronics,Hyderabad,3.34,Individual,2022-09-07,7.92,Inactive
7822,Beta Point,Gurugram,4.76,Brand,2022-09-07,2.49,Suspended
7823,Galaxy Shoppe,Delhi,2.6,Business,2022-09-07,11.03,Inactive
7824,Easy Electronics,Mumbai,4.53,Individual,2022-09-07,1.38,Active
7825,Nova Mart,Hyderabad,2.79,Business,2022-09-07,5.07,Active
7826,Easy Traders,Noida,4.38,Business,2020-03-04,1.31,Inactive
7827,Galaxy Fashion,Delhi,3.29,Individual,2022-09-07,9.35,Active
7828,Galaxy World,Noida,4.34,Individual,2022-09-07,7.36,Active
7829,Easy Depot,Bangalore,3.76,Individual,2022-09-07,11.21,Inactive
7830,Flash Point,Chennai,3.43,Individual,2022-09-07,14.65,Active
7831,Bright Fashion,Kolkata,4.57,Individual,2023-02-06,1.4,Active
7832,Easy Hub,Ahmedabad,2.63,Business,2022-09-07,20.11,Active
7833,Quick Gallery,Mumbai,4.57,Business,2024-02-02,16.8,Active
7834,Best Shoppe,Kolkata,4.42,Business,2022-09-07,20.42,Active
7835,Quick Traders,Gurugram,3.34,Business,2022-10-01,6.26,Suspended
7836,Alpha Enterprises,Ahmedabad,3.16,Business,2025-08-05,21.28,Inactive
7837,Smart Bazaar,Pune,4.03,Individual,2021-03-01,17.52,Active
7838,Easy Store,Kolkata,3.08,Individual,2022-03-11,13.18,Suspended
7839,Beta World,Mumbai,4.64,Brand,2022-09-07,3.29,Active
7840,Galaxy Point,Kolkata,4.56,Business,2022-09-07,1.52,Active
7841,Apex Commerce,Lucknow,2.9,Business,2025-10-02,3.23,Active
7842,Flash Gallery,Noida,3.96,Individual,2024-10-04,2.65,Active
7843,Easy Gallery,Kolkata,4.33,Individual,2024-04-12,2.08,Active
7844,Zen Retail,Indore,4.78,Brand,2022-11-01,7.61,Suspended
7845,Zen Bazaar,Bangalore,2.69,Business,2022-09-07,9.8,Inactive
7846,Star Shoppe,Thiruvananthapuram,3.96,Individual,2021-10-08,3.48,Active
7847,Star Gallery,Thiruvananthapuram,4.75,Individual,2020-04-09,17.08,Active
7848,Prime Mart,Indore,4.23,Individual,2024-10-11,9.15,Active
7849,Peak Point,Pune,4.56,Business,2020-08-08,1.95,Active
7850,Zen Bazaar,Jaipur,3.22,Individual,2021-10-01,13.38,Active
7851,Star Electronics,Bangalore,3.63,Individual,2022-09-07,20.84,Active
7852,Mega Fashion,Thiruvananthapuram,3.77,Business,2022-09-07,4.75,Inactive
7853,Smart Bazaar,Kolkata,3.29,Individual,2021-12-08,10.22,Active
7854,Quick Plaza,Thiruvananthapuram,3.2,Business,2022-07-11,1.57,Active
7855,Peak Shoppe,Mumbai,4.56,Business,2022-09-07,10.34,Active
7856,Prime Enterprises,Hyderabad,2.72,Individual,2023-01-10,8.43,Inactive
7857,Galaxy Retail,Bangalore,4.08,Brand,2022-09-07,19.74,Active
7858,Flash Retail,Chennai,4.69,Business,2022-09-07,13.31,Active
7859,Smart World,Visakhapatnam,4.33,Individual,2022-09-07,11.84,Active
7860,Apex Traders,Kolkata,2.95,Individual,2022-09-07,5.93,Active
7861,Royal Zone,Thiruvananthapuram,3.71,Business,2022-01-01,7.2,Suspended
7862,Best Bazaar,Bangalore,3.56,Business,2022-09-07,15.64,Suspended
7863,Bright Outlet,Ahmedabad,3.23,Individual,2022-09-07,12.81,Active
7864,Apex Deals,Hyderabad,4.78,Brand,2022-09-07,1.96,Active
7865,Royal Shoppe,Ahmedabad,4.92,Individual,2023-10-01,16.17,Active
7866,Mega Commerce,Chennai,2.62,Business,2022-09-07,9.31,Active
7867,Royal Commerce,Noida,3.12,Brand,2022-09-07,3.15,Active
7868,Royal Zone,Noida,4.22,Brand,2022-09-07,14.76,Suspended
7869,Quick Traders,Chennai,4.41,Individual,2022-09-07,20.3,Active
7870,Nova Hub,Indore,3.31,Individual,2022-09-07,3.09,Active
7871,Nova Zone,Noida,3.9,Individual,2022-09-07,9.03,Suspended
7872,Super Shoppe,Visakhapatnam,4.94,Individual,2022-09-07,3.29,Active
7873,Galaxy Enterprises,Noida,3.72,Individual,2022-09-07,11.99,Suspended
7874,Beta Outlet,Lucknow,4.59,Brand,2023-11-05,1.12,Suspended
7875,Bright Shoppe,Ahmedabad,3.65,Business,2022-09-07,2.71,Suspended
7876,Nova Mart,Delhi,2.8,Individual,2022-09-07,9.91,Inactive
7877,Bright Mart,Chennai,2.52,Brand,2022-09-07,15.21,Active
7878,Super Gallery,Delhi,4.21,Business,2022-09-07,6.28,Active
7879,Star Store,Indore,3.29,Business,2020-12-01,4.94,Active
7880,Mega Enterprises,Visakhapatnam,2.67,Individual,2021-07-12,20.49,Inactive
7881,Apex Gallery,Bangalore,3.51,Business,2023-12-09,13.45,Active
7882,Royal World,Delhi,3.97,Business,2022-09-07,13.7,Suspended
7883,Sun Outlet,Mumbai,4.97,Brand,2022-09-07,11.28,Suspended
7884,Star Depot,Hyderabad,3.32,Individual,2022-09-07,17.25,Active
7885,Flash Retail,Thiruvananthapuram,3.03,Business,2022-09-07,18.64,Active
7886,Quick Enterprises,Hyderabad,2.95,Brand,2022-09-07,16.3,Active
7887,Smart Deals,Thiruvananthapuram,2.53,Business,2020-12-01,7.9,Inactive
7888,Flash Electronics,Mumbai,4.1,Brand,2022-09-07,14.13,Inactive
7889,Bright Plaza,Visakhapatnam,4.37,Business,2022-09-07,1.61,Active
7890,Royal Mart,Indore,2.64,Individual,2022-09-07,6.83,Active
7891,Alpha Retail,Indore,4.74,Brand,2022-09-07,11.84,Active
7892,Beta Traders,Gurugram,4.32,Business,2022-09-07,15.46,Active
7893,Alpha Zone,Bangalore,3.67,Individual,2022-09-07,3.44,Suspended
7894,Royal Retail,Mumbai,4.47,Business,2022-09-07,20.81,Suspended
7895,Smart Mart,Hyderabad,2.95,Business,2021-07-04,6.73,Active
7896,Quick Emporium,Visakhapatnam,3.41,Business,2022-09-07,18.47,Inactive
7897,Nova Mart,Noida,3.58,Brand,2022-09-07,15.69,Inactive
7898,Quick Traders,Noida,3.67,Individual,2023-10-09,10.98,Active
7899,Sky Deals,Thiruvananthapuram,4.25,Individual,2022-09-07,10.99,Inactive
7900,Royal Commerce,Visakhapatnam,4.38,Business,2022-09-07,10.13,Inactive
7901,Quick Commerce,Visakhapatnam,3.25,Individual,2024-11-04,20.46,Active
7902,Quick Gallery,Mumbai,2.92,Business,2022-09-07,5.17,Suspended
7903,Star Retail,Mumbai,3.27,Brand,2022-09-07,10.67,Active
7904,Royal Zone,Delhi,3.01,Individual,2023-03-11,11.28,Active
7905,Peak Deals,Thiruvananthapuram,3.44,Individual,2022-09-07,3.7,Active
7906,Mega Zone,Jaipur,3.99,Business,2023-03-10,13.32,Active
7907,Easy Commerce,Chennai,4.03,Individual,2022-09-07,11.5,Active
7908,Galaxy Retail,Delhi,3.21,Brand,2020-12-03,21.06,Active
7909,Flash Enterprises,Pune,4.33,Business,2024-10-07,7.7,Active
7910,Zen Electronics,Ahmedabad,4.43,Individual,2022-09-07,17.95,Active
7911,Bright Retail,Bangalore,2.95,Brand,2022-09-07,4.16,Active
7912,Sky World,Indore,4.68,Business,2022-09-07,11.28,Inactive
7913,Super World,Ahmedabad,4.55,Individual,2022-09-07,10.38,Active
7914,Prime Commerce,Chennai,3.12,Individual,2022-09-07,11.36,Active
7915,Zen Plaza,Indore,4.83,Business,2022-09-07,8.83,Active
7916,Prime Deals,Jaipur,4.82,Business,2022-09-07,16.68,Suspended
7917,Galaxy Bazaar,Gurugram,3.15,Business,2022-09-07,15.58,Active
7918,Smart Bazaar,Jaipur,3.19,Business,2025-06-02,11.28,Inactive
7919,Star World,Kolkata,4.09,Individual,2022-09-07,2.34,Suspended
7920,Zen Gallery,Kolkata,3.47,Individual,2022-09-07,18.28,Inactive
7921,Bright Hub,Delhi,3.14,Brand,2020-09-06,12.79,Active
7922,Flash Commerce,Gurugram,4.19,Business,2020-07-12,12.86,Suspended
7923,Best Shoppe,Noida,3.84,Business,2020-09-09,5.58,Active
7924,Royal Store,Jaipur,3.88,Individual,2022-09-07,7.71,Active
7925,Mega Depot,Hyderabad,3.51,Business,2025-08-03,20.4,Active
7926,Peak Retail,Ahmedabad,4.77,Business,2022-06-05,14.36,Active
7927,Sun Depot,Kolkata,3.52,Business,2020-06-12,10.91,Active
7928,Sun Deals,Indore,4.78,Brand,2021-05-05,20.68,Active
7929,Best Traders,Noida,3.65,Business,2021-10-05,21.43,Active
7930,Sun Retail,Thiruvananthapuram,3.66,Individual,2020-07-03,9.53,Active
7931,Nova Traders,Lucknow,3.84,Business,2022-09-07,10.21,Active
7932,Nova Fashion,Jaipur,4.07,Brand,2022-09-07,6.51,Suspended
7933,Prime Store,Ahmedabad,4.78,Individual,2022-09-07,15.57,Suspended
7934,Easy World,Jaipur,4.47,Business,2023-02-05,3.94,Active
7935,Super Gallery,Lucknow,4.29,Business,2022-09-07,7.19,Suspended
7936,Star Plaza,Hyderabad,3.07,Business,2022-09-07,6.45,Suspended
7937,Flash Deals,Thiruvananthapuram,3.36,Brand,2021-05-10,8.94,Active
7938,Flash Outlet,Thiruvananthapuram,4.17,Individual,2022-09-07,6.84,Inactive
7939,Smart Commerce,Kolkata,4.77,Brand,2022-09-07,19.86,Active
7940,Beta Deals,Bangalore,3.18,Brand,2023-06-01,21.38,Active
7941,Easy Point,Jaipur,4.84,Individual,2024-09-01,1.84,Active
7942,Galaxy Hub,Thiruvananthapuram,4.76,Individual,2021-11-04,17.0,Active
7943,Beta Retail,Pune,2.79,Individual,2022-09-07,13.56,Active
7944,Apex Enterprises,Visakhapatnam,2.99,Business,2022-09-07,6.29,Active
7945,Royal Retail,Chennai,4.11,Business,2022-09-07,12.79,Active
7946,Star Electronics,Visakhapatnam,2.95,Brand,2020-12-07,10.31,Active
7947,Royal Hub,Gurugram,3.27,Brand,2022-09-07,7.3,Active
7948,Star Retail,Gurugram,2.93,Brand,2022-09-07,21.6,Inactive
7949,Quick Point,Visakhapatnam,4.59,Business,2022-09-07,16.65,Active
7950,Prime Traders,Mumbai,3.38,Brand,2022-09-07,18.19,Active
7951,Quick Zone,Mumbai,4.48,Business,2021-12-02,13.97,Active
7952,Galaxy Point,Jaipur,4.3,Brand,2020-04-04,9.19,Suspended
7953,Easy World,Kolkata,2.75,Individual,2022-09-07,6.97,Inactive
7954,Galaxy Retail,Jaipur,2.88,Business,2022-09-07,10.2,Active
7955,Quick Shoppe,Lucknow,2.85,Individual,2023-03-12,7.59,Inactive
7956,Zen Hub,Visakhapatnam,3.41,Brand,2022-09-07,16.7,Active
7957,Apex Bazaar,Visakhapatnam,4.58,Brand,2022-03-02,10.18,Active
7958,Mega Shoppe,Kolkata,2.67,Individual,2022-09-07,12.17,Inactive
7959,Galaxy Gallery,Kolkata,2.98,Brand,2024-01-08,10.48,Suspended
7960,Mega Traders,Kolkata,3.82,Brand,2022-04-06,9.43,Active
7961,Prime Traders,Hyderabad,4.64,Brand,2022-09-07,14.97,Active
7962,Super Gallery,Gurugram,3.27,Business,2022-09-07,3.67,Active
7963,Mega Point,Noida,3.56,Business,2022-09-07,1.57,Active
7964,Prime Deals,Indore,4.35,Business,2022-09-07,17.19,Active
7965,Royal Depot,Jaipur,2.91,Business,2022-09-07,16.74,Active
7966,Galaxy Depot,Lucknow,4.86,Business,2022-10-05,19.01,Active
7967,Galaxy Bazaar,Ahmedabad,5.0,Business,2022-09-03,1.33,Suspended
7968,Mega Fashion,Noida,2.52,Individual,2022-09-07,2.28,Inactive
7969,Best Commerce,Indore,2.93,Business,2022-09-07,15.04,Inactive
7970,Royal Electronics,Lucknow,3.43,Business,2022-09-07,7.96,Active
7971,Star Bazaar,Hyderabad,4.31,Individual,2022-09-07,2.93,Active
7972,Bright Emporium,Indore,3.6,Brand,2020-02-01,10.86,Active
7973,Peak Commerce,Ahmedabad,3.69,Brand,2021-05-02,11.81,Active
7974,Galaxy Enterprises,Lucknow,2.76,Individual,2023-12-09,15.92,Active
7975,Flash Gallery,Lucknow,2.83,Brand,2023-01-04,18.87,Inactive
7976,Beta Hub,Mumbai,2.59,Individual,2022-09-07,11.1,Active
7977,Sky Deals,Noida,3.16,Brand,2023-04-09,20.4,Inactive
7978,Quick Retail,Visakhapatnam,3.64,Brand,2024-12-04,2.33,Active
7979,Peak Mart,Visakhapatnam,2.8,Individual,2021-12-12,10.16,Active
7980,Flash Store,Thiruvananthapuram,2.99,Individual,2020-04-02,16.64,Suspended
7981,Sky Depot,Gurugram,3.85,Brand,2020-07-12,3.1,Active
7982,Sun Point,Gurugram,3.85,Business,2022-09-07,21.14,Active
7983,Flash Bazaar,Visakhapatnam,4.3,Individual,2022-09-07,7.54,Active
7984,Galaxy Fashion,Delhi,4.56,Brand,2021-11-05,4.35,Active
7985,Easy Commerce,Lucknow,3.5,Business,2023-08-10,10.31,Suspended
7986,Alpha Enterprises,Chennai,4.07,Brand,2021-03-09,12.37,Active
7987,Mega World,Mumbai,4.73,Business,2022-09-07,15.9,Active
7988,Best Point,Pune,4.01,Business,2022-09-07,11.39,Active
7989,Beta Enterprises,Lucknow,4.33,Business,2021-04-11,18.56,Active
7990,Prime Outlet,Visakhapatnam,3.58,Brand,2022-09-07,12.77,Active
7991,Flash Deals,Pune,4.48,Business,2022-09-07,6.01,Suspended
7992,Sun Bazaar,Jaipur,3.37,Brand,2022-09-07,1.78,Inactive
7993,Apex Electronics,Gurugram,4.86,Business,2022-09-07,10.59,Active
7994,Super Commerce,Noida,4.46,Brand,2022-09-07,17.67,Suspended
7995,Peak Retail,Gurugram,4.54,Brand,2022-09-07,12.3,Suspended
7996,Mega Zone,Jaipur,3.52,Business,2022-09-07,6.56,Active
7997,Zen Commerce,Delhi,2.78,Individual,2023-05-12,7.22,Active
7998,Sun Traders,Pune,4.79,Brand,2022-09-07,12.19,Inactive
7999,Prime Zone,Pune,3.06,Individual,2022-09-07,6.75,Inactive
8000,Easy Point,Visakhapatnam,3.04,Individual,2020-12-02,11.15,Active
8001,Sky Hub,Indore,3.5,Individual,2022-03-03,15.84,Inactive
8002,Quick Bazaar,Thiruvananthapuram,3.09,Individual,2022-09-07,19.06,Active
8003,Peak Gallery,Thiruvananthapuram,3.77,Business,2024-11-07,5.78,Suspended
8004,Peak Point,Kolkata,3.65,Business,2020-12-05,4.6,Active
8005,Beta Commerce,Jaipur,4.21,Brand,2023-12-03,19.83,Active
8006,Apex Mart,Noida,3.27,Business,2022-09-07,19.4,Active
8007,Peak Gallery,Mumbai,2.63,Business,2024-05-05,13.89,Suspended
8008,Smart Point,Gurugram,2.95,Business,2022-10-10,7.97,Active
8009,Nova Bazaar,Visakhapatnam,3.36,Business,2022-09-07,6.29,Active
8010,Smart Point,Ahmedabad,3.35,Business,2020-11-02,2.28,Suspended
8011,Star Electronics,Gurugram,3.46,Individual,2022-09-07,2.46,Active
8012,Bright Store,Bangalore,4.21,Business,2022-09-07,15.83,Active
8013,Star Emporium,Mumbai,4.72,Individual,2022-09-07,7.12,Active
8014,Flash Store,Visakhapatnam,2.89,Business,2022-09-07,12.51,Active
8015,Prime Shoppe,Noida,3.1,Individual,2022-07-04,2.23,Active
8016,Sky Enterprises,Pune,3.3,Business,2022-09-07,16.9,Active
8017,Star Emporium,Lucknow,3.57,Individual,2022-09-07,7.75,Active
8018,Bright Zone,Jaipur,4.58,Individual,2025-01-01,19.91,Active
8019,Beta Shoppe,Lucknow,3.38,Brand,2023-02-11,16.51,Active
8020,Super Fashion,Pune,2.96,Business,2024-02-01,5.34,Active
8021,Nova Hub,Pune,2.51,Brand,2022-09-07,4.72,Active
8022,Nova Fashion,Kolkata,4.17,Business,2022-09-07,19.94,Active
8023,Quick Bazaar,Hyderabad,3.44,Individual,2022-09-07,13.6,Active
8024,Zen Mart,Noida,2.79,Brand,2022-09-07,7.87,Active
8025,Nova Zone,Lucknow,3.15,Business,2022-09-07,20.95,Active
8026,Star Depot,Visakhapatnam,2.78,Business,2022-09-07,17.93,Active
8027,Zen Mart,Gurugram,4.83,Individual,2021-06-03,1.92,Active
8028,Quick Store,Noida,2.64,Business,2022-01-11,4.86,Active
8029,Zen Electronics,Pune,4.0,Individual,2022-09-07,2.19,Active
8030,Peak Electronics,Delhi,3.3,Individual,2023-02-11,9.01,Inactive
8031,Sky Enterprises,Gurugram,3.91,Business,2025-08-02,13.0,Suspended
8032,Nova Emporium,Noida,4.03,Brand,2022-09-07,19.87,Inactive
8033,Easy Mart,Jaipur,4.92,Individual,2022-09-07,10.07,Active
8034,Apex Shoppe,Hyderabad,4.07,Business,2022-09-07,16.4,Active
8035,Super Retail,Hyderabad,3.82,Brand,2023-10-03,19.35,Active
8036,Zen Shoppe,Gurugram,4.11,Individual,2020-10-08,10.5,Active
8037,Sun Bazaar,Noida,4.72,Business,2022-03-06,10.3,Active
8038,Royal World,Ahmedabad,2.89,Brand,2021-09-02,7.65,Suspended
8039,Bright Retail,Gurugram,4.34,Brand,2022-09-07,1.45,Inactive
8040,Mega Traders,Thiruvananthapuram,4.36,Business,2022-09-07,20.09,Inactive
8041,Bright Retail,Lucknow,4.51,Individual,2022-09-07,12.18,Active
8042,Peak Outlet,Lucknow,4.76,Brand,2022-09-07,3.04,Inactive
8043,Bright Deals,Gurugram,4.22,Business,2023-12-04,10.39,Active
8044,Sky Commerce,Pune,2.67,Business,2022-09-07,3.33,Suspended
8045,Smart Retail,Gurugram,2.71,Brand,2020-02-02,13.4,Active
8046,Quick Hub,Chennai,2.56,Individual,2022-09-07,7.44,Active
8047,Beta World,Gurugram,4.15,Individual,2022-09-07,14.11,Active
8048,Nova Hub,Hyderabad,4.24,Business,2022-09-07,18.93,Active
8049,Mega Mart,Jaipur,2.98,Individual,2022-10-07,2.78,Active
8050,Flash Enterprises,Delhi,2.77,Business,2020-11-11,5.98,Active
8051,Alpha Retail,Kolkata,3.96,Business,2022-09-07,17.51,Active
8052,Star Hub,Thiruvananthapuram,2.73,Individual,2024-09-06,5.41,Active
8053,Flash Hub,Noida,3.74,Business,2024-07-02,19.17,Active
8054,Alpha Traders,Noida,4.7,Individual,2020-10-09,2.59,Active
8055,Easy Store,Indore,4.0,Business,2022-09-07,8.24,Active
8056,Quick Zone,Pune,3.73,Individual,2022-09-07,2.68,Suspended
8057,Alpha Traders,Gurugram,3.4,Brand,2022-09-07,16.27,Active
8058,Bright Commerce,Gurugram,3.86,Individual,2022-09-07,8.41,Active
8059,Nova Emporium,Visakhapatnam,2.86,Business,2022-09-07,17.55,Inactive
8060,Star Deals,Hyderabad,4.15,Business,2021-11-01,1.34,Active
8061,Smart Electronics,Delhi,4.89,Individual,2022-09-07,11.48,Inactive
8062,Bright Fashion,Pune,3.31,Business,2022-09-07,11.38,Active
8063,Best Store,Lucknow,3.57,Individual,2022-09-07,8.84,Active
8064,Sky Outlet,Visakhapatnam,3.12,Brand,2025-06-02,7.56,Active
8065,Quick Shoppe,Gurugram,2.99,Business,2022-09-07,20.14,Active
8066,Easy Outlet,Gurugram,3.78,Brand,2023-01-07,12.11,Inactive
8067,Quick Traders,Gurugram,4.42,Business,2024-11-05,6.18,Active
8068,Sun Outlet,Gurugram,3.3,Business,2023-03-01,18.03,Inactive
8069,Sun Enterprises,Mumbai,2.99,Business,2024-07-06,15.71,Active
8070,Smart Mart,Mumbai,4.41,Business,2025-06-02,10.38,Active
8071,Zen Retail,Lucknow,2.99,Business,2022-09-07,21.08,Inactive
8072,Peak Outlet,Bangalore,3.44,Business,2022-09-07,7.86,Active
8073,Best Retail,Kolkata,3.78,Brand,2022-09-07,2.43,Active
8074,Easy Traders,Bangalore,3.53,Business,2022-09-07,9.74,Suspended
8075,Peak Traders,Visakhapatnam,4.41,Individual,2022-09-07,12.71,Inactive
8076,Easy Outlet,Noida,4.87,Individual,2022-09-07,16.88,Active
8077,Best Outlet,Jaipur,3.88,Business,2021-03-03,11.32,Active
8078,Super Depot,Delhi,3.76,Business,2022-09-07,11.73,Active
8079,Sun World,Bangalore,3.48,Business,2022-01-07,14.68,Active
8080,Royal Enterprises,Gurugram,4.83,Brand,2022-09-07,18.49,Inactive
